type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240123T052720.000Z,#2JL99LQ92,1,#2JRP8UYP,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Knight,Little Prince,Baby Dragon,Poison,Graveyard,Barbarian Barrel,Tornado,Tombstone,Cannoneer
pathOfLegend,20240123T052316.000Z,#2JL99LQ92,1,#8LRQYV08R,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Barbarians,Golem,Electro Dragon,Little Prince,Battle Healer,Elixir Collector,Tornado,Barbarian Barrel,Tower Princess
pathOfLegend,20240123T051904.000Z,#2JL99LQ92,3,#LVUVG8Q0R,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Knight,Goblin Barrel,Goblin Gang,Rocket,The Log,Bomb Tower,Princess,Ice Spirit,Tower Princess
pathOfLegend,20240123T051602.000Z,#2JL99LQ92,1,#Q22RGVUGV,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Bats,Miner,Giant Skeleton,Guards,Archer Queen,Giant Snowball,Balloon,Fisherman,Tower Princess
pathOfLegend,20240123T051246.000Z,#2JQ0GRRJ8,1,#2JL99LQ92,0,1,Evol Knight,Ice Wizard,Baby Dragon,Graveyard,Poison,Barbarian Barrel,Tombstone,Tornado,Tower Princess,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T050909.000Z,#PPCJ2V9P,1,#2JL99LQ92,0,1,Evol Bats,Mega Knight,Goblin Giant,Fireball,Little Prince,Fisherman,Goblins,Rage,Cannoneer,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T050302.000Z,#C0RG9GQGV,3,#2JL99LQ92,0,1,Evol Archers,Rage,Battle Ram,Fireball,Prince,Royal Ghost,Little Prince,Mega Knight,Tower Princess,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T050011.000Z,#2JL99LQ92,1,#C0Y0V9QJP,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Barbarians,Guards,Zap,Lava Hound,Mega Minion,Skeleton Dragons,Fireball,Balloon,Tower Princess
pathOfLegend,20240123T045544.000Z,#2YVU0VQPG,1,#2JL99LQ92,0,1,Evol Knight,The Log,Poison,Bomb Tower,Little Prince,Ice Spirit,Goblins,Miner,Tower Princess,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T045155.000Z,#9U8U0CUQ,1,#2JL99LQ92,0,1,Evol Archers,Tesla,X-Bow,Fireball,The Log,Skeletons,Knight,Ice Spirit,Tower Princess,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T044751.000Z,#2JL99LQ92,1,#V2C29LGLV,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Archers,Little Prince,Royal Ghost,Bandit,P.E.K.K.A,Battle Ram,Zap,Fireball,Tower Princess
pathOfLegend,20240123T044222.000Z,#8Y89R2QVL,1,#2JL99LQ92,0,1,Evol Knight,Golem,Lumberjack,Little Prince,Electro Dragon,Tornado,Barbarian Barrel,Elixir Collector,Tower Princess,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T043745.000Z,#2JL99LQ92,1,#9GYU99CCL,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Knight,The Log,Cannon,Goblin Drill,Skeletons,Tornado,Fireball,Executioner,Tower Princess
pathOfLegend,20240123T042434.000Z,#2JU9L20GJ,3,#2JL99LQ92,0,1,Evol Mortar,Minions,Little Prince,Poison,Guards,Ice Spirit,Miner,The Log,Cannoneer,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T042127.000Z,#LJ2RL2GUG,1,#2JL99LQ92,0,1,Evol Valkyrie,Goblins,The Log,Tornado,Ice Spirit,Rocket,Hog Rider,Executioner,Tower Princess,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess
pathOfLegend,20240123T041759.000Z,#2JL99LQ92,1,#9U8U0CUQ,0,1,Evol Mortar,Fireball,Miner,Minions,Skeleton King,Arrows,Skeleton Army,Goblin Gang,Tower Princess,1,Evol Archers,Tesla,X-Bow,Fireball,The Log,Skeletons,Knight,Ice Spirit,Tower Princess
pathOfLegend,20240125T130502.000Z,#RP0Y8GCGU,2,#2JP2GLVGV,1,1,Evol Knight,Minions,Mini P.E.K.K.A,Rage,Sparky,Goblin Giant,Fireball,Zap,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240125T120829.000Z,#2JP2GLVGV,1,#UCC8QQPU,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,0,Skeleton Army,Graveyard,Bowler,Giant,Giant Snowball,Night Witch,Arrows,Minions,Tower Princess
pathOfLegend,20240125T120516.000Z,#2YVJYJ2YV,1,#2JP2GLVGV,0,0,Goblin Giant,Elite Barbarians,Sparky,Dark Prince,Rage,Electro Wizard,Heal Spirit,Zap,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T114655.000Z,#GLJURPRV,1,#2JP2GLVGV,0,1,Evol Barbarians,Arrows,Freeze,Inferno Dragon,Guards,Lava Hound,Skeleton Dragons,Balloon,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T114243.000Z,#9L2899GRU,1,#2JP2GLVGV,0,1,Evol Knight,Ice Wizard,Baby Dragon,Tornado,Poison,Graveyard,Tombstone,Barbarian Barrel,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T113814.000Z,#8Q29Y9PYG,1,#2JP2GLVGV,0,1,Evol Firecracker,Mighty Miner,Goblins,Ice Spirit,Hog Rider,Tesla,Earthquake,The Log,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T113310.000Z,#2JP2GLVGV,2,#UG0Q8GCVV,1,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Knight,Royal Hogs,Little Prince,Royal Ghost,Three Musketeers,Poison,Barbarian Barrel,Fisherman,Tower Princess
pathOfLegend,20240124T112720.000Z,#UYQ8QLJUR,1,#2JP2GLVGV,0,1,Evol Mortar,Little Prince,Miner,Poison,The Log,Ice Spirit,Guards,Minions,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T112340.000Z,#2JP2GLVGV,1,#8888LULPP,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Bats,Inferno Dragon,Miner,Skeleton Barrel,Goblin Gang,Spear Goblins,Mega Knight,Zap,Tower Princess
pathOfLegend,20240124T112008.000Z,#2JP2GLVGV,1,#JPG0QGLLP,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Barbarians,Balloon,Minions,Inferno Dragon,Lava Hound,Bomber,Arrows,Giant Snowball,Tower Princess
pathOfLegend,20240124T111646.000Z,#290CLLG2G,1,#2JP2GLVGV,0,1,Evol Valkyrie,Executioner,Miner,Bomb Tower,Skeletons,Zap,Tornado,Balloon,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T111304.000Z,#22VPV8GRC,1,#2JP2GLVGV,0,1,Evol Archers,Giant,Graveyard,Little Prince,Giant Snowball,Bowler,Arrows,Minions,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T110849.000Z,#2JP2GLVGV,1,#2JC2PGRC8,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Knight,Graveyard,Baby Dragon,Poison,Ice Wizard,Tornado,Barbarian Barrel,Tombstone,Tower Princess
pathOfLegend,20240124T110330.000Z,#UR2PPLU2U,1,#2JP2GLVGV,0,1,Evol Knight,Poison,The Log,Royal Delivery,Goblins,Inferno Tower,Little Prince,Miner,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T105810.000Z,#2JP2GLVGV,3,#80V09JYV2,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Knight,Ice Spirit,Wall Breakers,The Log,Archer Queen,Miner,Goblins,Poison,Tower Princess
pathOfLegend,20240124T105358.000Z,#2JP2GLVGV,3,#PR0VJGY89,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Archers,Guards,Skeleton King,Tombstone,Barbarian Barrel,Graveyard,Poison,Phoenix,Tower Princess
pathOfLegend,20240124T105216.000Z,#PJUUV9CV,1,#2JP2GLVGV,0,1,Evol Firecracker,Goblins,Goblin Drill,Wall Breakers,Tornado,Golden Knight,Inferno Tower,Royal Delivery,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T104340.000Z,#2JP2GLVGV,1,#2U9VGU209,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Barbarians,Goblin Giant,Fireball,Arrows,Sparky,Minions,Goblin Gang,Elixir Collector,Tower Princess
pathOfLegend,20240124T104000.000Z,#UYQ8QLJUR,1,#2JP2GLVGV,0,1,Evol Mortar,Little Prince,Miner,Poison,The Log,Ice Spirit,Guards,Minions,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T103547.000Z,#2JP2GLVGV,1,#2JQ0GRRJ8,0,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess,1,Evol Knight,Ice Wizard,Baby Dragon,Graveyard,Poison,Barbarian Barrel,Tombstone,Tornado,Tower Princess
pathOfLegend,20240124T103124.000Z,#C2Q9YLQYR,1,#2JP2GLVGV,0,1,Evol Knight,Goblin Giant,Sparky,Little Prince,Hunter,Lightning,Giant Snowball,Barbarian Barrel,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T065237.000Z,#UYCP0CGQC,3,#2JP2GLVGV,0,1,Evol Skeletons,Bomb Tower,Barbarian Barrel,Giant Snowball,Musketeer,Miner,Ice Golem,Balloon,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T064920.000Z,#YUUUCUYR9,1,#2JP2GLVGV,0,1,Evol Knight,Goblins,Bomb Tower,The Log,Magic Archer,Miner,Tornado,Wall Breakers,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240124T064254.000Z,#QJQLQUQL,2,#2JP2GLVGV,1,1,Evol Royal Recruits,Minions,Fisherman,Goblin Giant,Little Prince,Goblins,Rage,Fireball,Tower Princess,1,Evol Barbarians,Giant,Hunter,Bowler,Giant Snowball,Mega Minion,Arrows,Graveyard,Tower Princess
pathOfLegend,20240125T104601.000Z,#2JP8QCCCV,1,#2LGCQVL0L,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Royal Giant,Royal Ghost,Mega Minion,Fireball,Fisherman,Tombstone,Electro Spirit,The Log,Tower Princess
pathOfLegend,20240125T104146.000Z,#PL8LJUQUL,2,#2JP8QCCCV,0,0,Bandit,Cannon Cart,Dark Prince,Minion Horde,Rascals,Princess,Goblin Barrel,Mirror,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
pathOfLegend,20240125T083859.000Z,#P9ULLUGPP,3,#2JP8QCCCV,0,1,Evol Knight,Ice Spirit,Goblin Gang,Inferno Tower,The Log,Rocket,Goblin Barrel,Princess,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
