type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240208T120005.000Z,#CLVCUJPYY,1,#20LG9Q2JV,0,2,Evol Knight,Evol Bomber,Minions,Balloon,Arrows,Inferno Dragon,Giant Snowball,Lava Hound,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T115632.000Z,#2JRP8UYP,1,#20LG9Q2JV,0,2,Evol Knight,Evol Archers,Graveyard,Poison,Baby Dragon,Barbarian Barrel,Tornado,Tombstone,Cannoneer,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T115227.000Z,#20LG9Q2JV,3,#9RLY2UP,1,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Knight,Evol Bomber,Minions,Giant Snowball,Arrows,Inferno Dragon,Lava Hound,Balloon,Tower Princess
pathOfLegend,20240208T115026.000Z,#V9U9LQJ02,1,#20LG9Q2JV,0,2,Evol Bomber,Evol Knight,Poison,Baby Dragon,Little Prince,Tombstone,Graveyard,Tornado,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T114403.000Z,#20LG9Q2JV,1,#GQL29VQPQ,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Royal Recruits,Evol Bomber,Electro Giant,Little Prince,Fisherman,Mother Witch,Earthquake,Tornado,Cannoneer
pathOfLegend,20240208T113924.000Z,#V22YL9JQ,1,#20LG9Q2JV,0,2,Evol Skeletons,Evol Bomber,Goblin Drill,Bomb Tower,Tornado,Little Prince,The Log,Knight,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Tower Princess
pathOfLegend,20240208T113454.000Z,#20LG9Q2JV,1,#2QVGQQJ8J,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Tower Princess,2,Evol Knight,Evol Bomber,Giant Snowball,Lightning,Goblin Giant,Phoenix,Mother Witch,Fisherman,Tower Princess
pathOfLegend,20240208T113110.000Z,#2YPQVV0YG,2,#20LG9Q2JV,0,2,Evol Bats,Evol Bomber,Ice Spirit,Miner,Little Prince,Bomb Tower,The Log,Poison,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Tower Princess
pathOfLegend,20240208T112721.000Z,#P89GLC2LC,1,#20LG9Q2JV,0,2,Evol Knight,Evol Ice Spirit,Princess,The Log,Rocket,Tesla,Goblin Gang,Goblin Barrel,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T112232.000Z,#990P9VR8,1,#20LG9Q2JV,0,2,Evol Royal Recruits,Evol Archers,Fireball,Little Prince,Royal Ghost,Bandit,Battle Ram,Zap,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T090213.000Z,#20LG9Q2JV,1,#PGRG9Q9L9,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Knight,Evol Firecracker,Hog Rider,Earthquake,Skeletons,Ice Spirit,The Log,Bomb Tower,Tower Princess
pathOfLegend,20240208T085359.000Z,#20LG9Q2JV,1,#80RY002VR,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,1,Evol Knight,Ice Spirit,Goblin Drill,Poison,The Log,Little Prince,Tornado,Cannon Cart,Tower Princess
pathOfLegend,20240208T084858.000Z,#20LG9Q2JV,1,#PP0LJYVJ,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Bomber,Evol Knight,Rage,Goblin Giant,Minions,Mini P.E.K.K.A,Arrows,Sparky,Cannoneer
pathOfLegend,20240208T084510.000Z,#20LG9Q2JV,1,#C0UQLLUR,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Knight,Evol Firecracker,Hog Rider,Earthquake,Tesla,Goblins,Electro Spirit,The Log,Tower Princess
pathOfLegend,20240208T081101.000Z,#20LG9Q2JV,1,#GUQJ9JP9Y,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Bomber,Evol Knight,Rage,Goblin Giant,Minions,Mini P.E.K.K.A,Arrows,Sparky,Tower Princess
pathOfLegend,20240208T080628.000Z,#20LG9Q2JV,1,#UJ8PQYU2,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Ice Spirit,Evol Bats,Lumberjack,Balloon,Barbarian Barrel,Musketeer,Giant Snowball,Ice Golem,Tower Princess
pathOfLegend,20240208T080148.000Z,#R099Y0YY,1,#20LG9Q2JV,0,2,Evol Knight,Evol Bats,Little Prince,Miner,Wall Breakers,The Log,Poison,Bomb Tower,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T075033.000Z,#LP8GRCV98,1,#20LG9Q2JV,0,1,Evol Knight,Inferno Tower,Rocket,Ice Spirit,Goblin Barrel,Princess,The Log,Goblin Gang,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T074632.000Z,#20LG9Q2JV,1,#RGR00P9JG,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,0,Lumberjack,Balloon,Electro Dragon,Bowler,Inferno Dragon,Barbarian Barrel,Tornado,Freeze,Tower Princess
pathOfLegend,20240208T074201.000Z,#82JQCPCU,1,#20LG9Q2JV,0,2,Evol Barbarians,Evol Knight,Graveyard,Mega Minion,Executioner,Freeze,Tornado,Bowler,Tower Princess,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer
pathOfLegend,20240208T072214.000Z,#20LG9Q2JV,1,#20G2JULYR,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Valkyrie,Evol Skeletons,Executioner,Ice Spirit,Zap,Tornado,Balloon,Miner,Tower Princess
pathOfLegend,20240208T071706.000Z,#20LG9Q2JV,1,#2V0JLLVY,0,2,Evol Knight,Evol Skeletons,Ice Spirit,Miner,Little Prince,The Log,Poison,Tesla,Cannoneer,2,Evol Skeletons,Evol Bomber,Fisherman,Arrows,Giant Skeleton,Royal Hogs,Little Prince,Mother Witch,Tower Princess
