type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20230517T232047.000Z,#200QLJUYL,2,#JUC89PRCY,1,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Knight,Goblin Barrel,Rocket,Tesla,Goblin Gang,Electro Spirit,The Log,Princess,Tower Princess
pathOfLegend,20230517T231656.000Z,#2QUG8GJ00,1,#200QLJUYL,0,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Lightning,Tornado,Mirror,Tower Princess,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess
pathOfLegend,20230517T231122.000Z,#200QLJUYL,1,#2GLJL2GRV,0,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Royal Giant,Fisherman,Skeleton King,Zappies,Mother Witch,Fireball,The Log,Tombstone,Tower Princess
pathOfLegend,20230517T230738.000Z,#29V828CCR,2,#200QLJUYL,1,0,Hog Rider,Minion Horde,Giant Skeleton,Electro Wizard,Arrows,Executioner,Lumberjack,Mini P.E.K.K.A,Tower Princess,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess
pathOfLegend,20230517T230259.000Z,#G0PV0G0,1,#200QLJUYL,0,0,Ice Spirit,Goblins,Lightning,Cannon,Goblin Barrel,The Log,Mighty Miner,Princess,Tower Princess,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess
pathOfLegend,20230517T225927.000Z,#200QLJUYL,2,#CR8P920CC,1,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Golem,Skeleton King,Night Witch,Poison,The Log,Tombstone,Phoenix,Zappies,Tower Princess
pathOfLegend,20230517T225425.000Z,#200QLJUYL,3,#Y2VPPG9JG,1,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Electro Giant,Bomber,Lightning,Golden Knight,Cannon,Tornado,Phoenix,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T225119.000Z,#200QLJUYL,2,#P9Y292C,1,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Sparky,Archers,Earthquake,Barbarians,Zap,Goblins,Mega Minion,Giant,Tower Princess
pathOfLegend,20230517T224625.000Z,#LLPJ8CRU,1,#200QLJUYL,0,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Knight,Tornado,Tower Princess,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess
pathOfLegend,20230517T224215.000Z,#200QLJUYL,3,#JVGV08GUQ,0,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Valkyrie,Tornado,Tower Princess
pathOfLegend,20230517T223851.000Z,#200QLJUYL,1,#88JVUCJ,0,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Goblins,The Log,Hog Rider,Earthquake,Bomb Tower,Mighty Miner,Musketeer,Ice Spirit,Tower Princess
pathOfLegend,20230517T223537.000Z,#200QLJUYL,1,#20P9YPYQ8,0,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess,0,Goblin Barrel,Mighty Miner,Ice Spirit,Princess,The Log,Cannon,Lightning,Goblins,Tower Princess
pathOfLegend,20230517T223158.000Z,#89LU89G82,1,#200QLJUYL,0,0,Arrows,Mirror,Giant Skeleton,Royal Hogs,Royal Ghost,Zappies,Fisherman,Mother Witch,Tower Princess,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess
pathOfLegend,20230517T222833.000Z,#2GYP8Q9G,1,#200QLJUYL,0,0,Lava Hound,Balloon,Tombstone,Fireball,Phoenix,Rascals,Valkyrie,Zap,Tower Princess,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess
pathOfLegend,20230517T222509.000Z,#VR2VC0V,2,#200QLJUYL,1,0,Electro Giant,Barbarian Barrel,Dark Prince,Mother Witch,Tornado,Tombstone,Lightning,Phoenix,Tower Princess,0,Arrows,Bandit,Dark Prince,Giant Skeleton,Inferno Dragon,Golem,Minion Horde,Miner,Tower Princess
pathOfLegend,20230518T091708.000Z,#229VLG2J8,1,#202LQL8L8,0,0,Skeleton King,Skeleton Army,Fisherman,Fireball,Mother Witch,Zappies,Royal Giant,The Log,Tower Princess,0,Poison,Baby Dragon,Barbarian Barrel,Guards,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess
pathOfLegend,20230518T091232.000Z,#2UPRPCV0R,1,#202LQL8L8,0,0,Mega Knight,Bandit,Arrows,Miner,Prince,Archer Queen,Wall Breakers,Archers,Tower Princess,0,Poison,Baby Dragon,Barbarian Barrel,Bomber,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess
pathOfLegend,20230517T212855.000Z,#2JGCJG0G,1,#202LQL8L8,0,0,Tornado,Poison,Baby Dragon,Graveyard,Ice Wizard,Tombstone,Skeleton King,Barbarian Barrel,Tower Princess,0,Poison,Baby Dragon,Barbarian Barrel,Bomber,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess
pathOfLegend,20230516T131802.000Z,#202LQL8L8,1,#YLLYPP8J2,0,0,Poison,Baby Dragon,Barbarian Barrel,Bomber,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess,0,P.E.K.K.A,Electro Wizard,Royal Ghost,Battle Ram,Fireball,Magic Archer,Zap,Bandit,Tower Princess
pathOfLegend,20230516T131020.000Z,#202LQL8L8,2,#V22YL9JQ,0,0,Poison,Baby Dragon,Barbarian Barrel,Bomber,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess,0,Goblins,Mini P.E.K.K.A,The Log,Electro Spirit,Fire Spirit,Archer Queen,Elixir Collector,X-Bow,Tower Princess
pathOfLegend,20230516T130412.000Z,#G8Q0LY2CV,1,#202LQL8L8,0,0,Battle Ram,Electro Wizard,Rage,Minions,P.E.K.K.A,Royal Ghost,Bandit,Poison,Tower Princess,0,Poison,Lumberjack,Barbarian Barrel,Bomber,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess
pathOfLegend,20230516T125926.000Z,#202LQL8L8,1,#PR0VJGY89,0,0,Poison,Lumberjack,Barbarian Barrel,Bomber,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess,0,Zappies,Graveyard,Poison,Barbarian Barrel,Phoenix,Skeleton King,Tombstone,Goblins,Tower Princess
pathOfLegend,20230516T125248.000Z,#202LQL8L8,1,#290CLP9RY,0,0,Poison,Lumberjack,Barbarian Barrel,Bomber,Hog Rider,Mighty Miner,Freeze,Tesla,Tower Princess,0,Sparky,Giant,Heal Spirit,Tornado,Phoenix,Mini P.E.K.K.A,Giant Snowball,Mirror,Tower Princess
pathOfLegend,20230518T082733.000Z,#208R8LYR2,1,#YP8JQP0R,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Mini P.E.K.K.A,Sparky,Electro Wizard,Dark Prince,Goblin Giant,Mega Minion,Rage,Zap,Tower Princess
pathOfLegend,20230518T082311.000Z,#2QG8080QP,1,#208R8LYR2,0,0,Graveyard,Phoenix,Rascals,Barbarian Barrel,Poison,Goblin Hut,Skeleton King,Goblins,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230518T071113.000Z,#208R8LYR2,1,#PYPRQUJ8,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Skeleton King,Phoenix,Graveyard,Barbarian Barrel,Tornado,Tombstone,Poison,Ice Wizard,Tower Princess
pathOfLegend,20230518T070544.000Z,#208R8LYR2,1,#2UU8RL2V9,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Goblin Giant,Royal Ghost,Spear Goblins,Fireball,Sparky,Phoenix,Bats,Arrows,Tower Princess
pathOfLegend,20230518T063809.000Z,#208R8LYR2,1,#UR0LGVJ,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Elite Barbarians,Golem,Archer Queen,Night Witch,Bomber,Arrows,Zap,Skeleton Army,Tower Princess
pathOfLegend,20230518T063328.000Z,#2JYQULVCY,1,#208R8LYR2,0,0,Mega Knight,Inferno Dragon,Zap,Miner,Goblin Gang,Bats,Skeleton Barrel,Spear Goblins,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230518T054128.000Z,#20P2J8C,1,#208R8LYR2,0,0,Hog Rider,Earthquake,The Log,Inferno Tower,Knight,Goblins,Ice Spirit,Firecracker,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230518T053609.000Z,#8Y2QLQ0VG,1,#208R8LYR2,0,0,Skeleton Dragons,Flying Machine,Lava Hound,Miner,Phoenix,Arrows,Skeleton King,Tombstone,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230518T042849.000Z,#9RCU0V0Y,1,#208R8LYR2,0,0,Royal Hogs,Archer Queen,Earthquake,Goblins,Fire Spirit,Royal Delivery,The Log,Cannon,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230518T041532.000Z,#208R8LYR2,1,#RJJ822P0V,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Goblins,Firecracker,The Log,Mighty Miner,Ice Spirit,Hog Rider,Earthquake,Bomb Tower,Tower Princess
pathOfLegend,20230518T035955.000Z,#208R8LYR2,3,#2VJ9YL8QP,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Balloon,Inferno Dragon,Tornado,Barbarian Barrel,Lumberjack,Electro Dragon,Freeze,Bowler,Tower Princess
pathOfLegend,20230518T035628.000Z,#208R8LYR2,1,#800JGRUY0,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,P.E.K.K.A,Magic Archer,Royal Ghost,Fireball,Bandit,Electro Wizard,Zap,Battle Ram,Tower Princess
pathOfLegend,20230518T035100.000Z,#208R8LYR2,1,#QUQYR0VJ,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Archer Queen,Royal Hogs,Royal Delivery,Goblins,Fire Spirit,Cannon,Earthquake,The Log,Tower Princess
pathOfLegend,20230518T034555.000Z,#208R8LYR2,1,#JU0PGP,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Graveyard,Goblin Hut,Rascals,Skeleton King,Phoenix,Goblins,Poison,Barbarian Barrel,Tower Princess
pathOfLegend,20230518T025019.000Z,#22UR9R8GU,1,#208R8LYR2,0,0,Skeletons,Royal Giant,Phoenix,Lightning,Electro Spirit,Royal Ghost,Fisherman,The Log,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230518T014339.000Z,#208R8LYR2,1,#C2GGYU80R,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Electro Giant,Lightning,Bomber,Barbarian Barrel,Phoenix,Tornado,Golden Knight,Cannon,Tower Princess
pathOfLegend,20230518T013831.000Z,#208R8LYR2,1,#9RGGPCQ2R,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Mega Knight,Mini P.E.K.K.A,Archer Queen,Royal Hogs,Bats,Ice Golem,Barbarian Barrel,Zap,Tower Princess
pathOfLegend,20230517T214802.000Z,#82GJPV2GC,1,#208R8LYR2,0,0,Musketeer,Earthquake,Goblins,Ice Spirit,Mighty Miner,Bomb Tower,Hog Rider,The Log,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230517T214329.000Z,#208R8LYR2,2,#8L2CLQY0U,1,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Sparky,Giant,Heal Spirit,Tornado,Phoenix,Mini P.E.K.K.A,The Log,Fireball,Tower Princess
pathOfLegend,20230517T212401.000Z,#9LCC90VG,1,#208R8LYR2,0,0,Graveyard,Rascals,Poison,Goblin Hut,Goblins,Skeleton King,Arrows,Phoenix,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230517T211915.000Z,#208R8LYR2,1,#Y22JQPU9Y,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Golden Knight,Bomber,Electro Giant,Phoenix,Cannon,Lightning,Tornado,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T211350.000Z,#289VLG8Q0,1,#208R8LYR2,0,0,Royal Giant,Skeleton King,Zappies,Fisherman,Fireball,Mother Witch,Tombstone,The Log,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230517T210844.000Z,#2GLJL2GRV,1,#208R8LYR2,0,0,Royal Giant,Fisherman,Skeleton King,Zappies,Mother Witch,Fireball,The Log,Tombstone,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230517T210519.000Z,#208R8LYR2,1,#29V828CCR,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Hog Rider,Minion Horde,Giant Skeleton,Electro Wizard,Arrows,Executioner,Lumberjack,Mini P.E.K.K.A,Tower Princess
pathOfLegend,20230517T210138.000Z,#208R8LYR2,1,#8CV9QL9Y,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Fireball,Firecracker,Goblin Gang,Mighty Miner,Skeleton Barrel,Barbarian Barrel,Mortar,Spear Goblins,Tower Princess
pathOfLegend,20230518T020240.000Z,#209CC2VL8,1,#RQLY9LJ8,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,The Log,Goblins,Electro Spirit,Earthquake,Royal Giant,Royal Ghost,Fisherman,Hunter,Tower Princess
pathOfLegend,20230518T015911.000Z,#209CC2VL8,1,#8Q08VL9GR,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Graveyard,Arrows,Phoenix,Goblin Hut,Rascals,Fireball,Goblins,Skeleton King,Tower Princess
pathOfLegend,20230518T015316.000Z,#PYJJ2UJY,1,#209CC2VL8,0,0,Goblin Giant,Sparky,Dark Prince,Phoenix,Hunter,Lightning,Arrows,Barbarian Barrel,Tower Princess,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess
pathOfLegend,20230518T014854.000Z,#209CC2VL8,1,#2GLYLV998,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Giant,Miner,Sparky,Zap,Minion Horde,Mini P.E.K.K.A,Musketeer,Arrows,Tower Princess
pathOfLegend,20230518T014506.000Z,#2YJ8JGY9V,1,#209CC2VL8,0,0,Golem,Dark Prince,Ice Wizard,Mini P.E.K.K.A,Baby Dragon,Lightning,Tornado,Barbarian Barrel,Tower Princess,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess
pathOfLegend,20230518T013710.000Z,#C2YLYY8VJ,1,#209CC2VL8,0,0,Mortar,Minion Horde,Guards,Spear Goblins,Fireball,Bats,Hog Rider,The Log,Tower Princess,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess
pathOfLegend,20230518T013026.000Z,#209CC2VL8,1,#G90UU8GUU,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Electro Giant,Golden Knight,Phoenix,Lightning,Bomber,Barbarian Barrel,Cannon,Tornado,Tower Princess
pathOfLegend,20230518T011201.000Z,#209CC2VL8,1,#CV8LQLRY,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Arrows,Skeleton Army,Archers,Miner,Flying Machine,Cannon Cart,Mortar,Skeleton King,Tower Princess
pathOfLegend,20230518T010557.000Z,#209CC2VL8,1,#LRYQU2V,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Goblins,Electro Spirit,The Log,Royal Delivery,Miner,Rocket,Inferno Tower,Dark Prince,Tower Princess
pathOfLegend,20230518T005916.000Z,#209CC2VL8,1,#2QRJU99QQ,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Princess,Goblins,Ice Spirit,The Log,Goblin Barrel,Rocket,Cannon,Mighty Miner,Tower Princess
pathOfLegend,20230518T004925.000Z,#290VGG28,1,#209CC2VL8,0,0,Poison,Tornado,Baby Dragon,Barbarian Barrel,Graveyard,Skeleton King,Ice Wizard,Tombstone,Tower Princess,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess
pathOfLegend,20230518T004358.000Z,#209CC2VL8,1,#8QG0RPCUQ,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Elixir Collector,Phoenix,Mirror,Bandit,Cannon Cart,Rage,Royal Ghost,Lumberjack,Tower Princess
pathOfLegend,20230518T004011.000Z,#YJPPGL00,1,#209CC2VL8,0,0,Skeletons,Royal Giant,Phoenix,Lightning,Electro Spirit,Royal Ghost,Fisherman,The Log,Tower Princess,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess
pathOfLegend,20230518T003205.000Z,#209CC2VL8,3,#RVL20L0,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Golden Knight,Cannon Cart,Electro Wizard,Goblin Drill,Barbarian Barrel,Dark Prince,Magic Archer,Tornado,Tower Princess
pathOfLegend,20230518T002217.000Z,#209CC2VL8,1,#CGV0V99RQ,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Wall Breakers,Miner,Archers,Bomb Tower,Skeletons,Knight,The Log,Poison,Tower Princess
pathOfLegend,20230518T001651.000Z,#209CC2VL8,1,#8LJ92G8UG,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Royal Giant,Lightning,Phoenix,Skeletons,Electro Spirit,The Log,Royal Ghost,Fisherman,Tower Princess
pathOfLegend,20230518T001142.000Z,#P8U2YUP2,1,#209CC2VL8,0,0,Graveyard,Ice Wizard,Skeleton King,Baby Dragon,Poison,Barbarian Barrel,Tornado,Tombstone,Tower Princess,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess
pathOfLegend,20230518T000618.000Z,#209CC2VL8,1,#2YGYQY92,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Goblins,Wall Breakers,Goblin Gang,Skeleton Barrel,Dart Goblin,Royal Recruits,Mighty Miner,Fireball,Tower Princess
pathOfLegend,20230518T000205.000Z,#209CC2VL8,1,#RJ88Y8U08,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,The Log,Miner,Goblins,Wall Breakers,Poison,Bomb Tower,Musketeer,Mighty Miner,Tower Princess
pathOfLegend,20230517T212247.000Z,#209CC2VL8,1,#22LC8JG02,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Skeleton King,Fireball,Cannon Cart,Skeleton Barrel,Mortar,Skeleton Army,Goblin Gang,Dart Goblin,Tower Princess
pathOfLegend,20230517T211732.000Z,#209CC2VL8,1,#9RYCQGVCJ,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,Wall Breakers,Valkyrie,Magic Archer,Tornado,Miner,The Log,Spear Goblins,Bomb Tower,Tower Princess
pathOfLegend,20230517T211218.000Z,#9RQ8YRYQL,1,#209CC2VL8,0,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Golden Knight,Magic Archer,Tornado,Tower Princess,0,Monk,Hog Rider,Ice Spirit,Musketeer,Guards,The Log,Earthquake,Bomb Tower,Tower Princess
pathOfLegend,20230517T210234.000Z,#209CC2VL8,1,#22YQ8YGYG,0,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess,0,P.E.K.K.A,Zap,Fireball,Electro Wizard,Magic Archer,Battle Ram,Bandit,Royal Ghost,Tower Princess
pathOfLegend,20230517T205053.000Z,#92J8989,1,#209CC2VL8,0,0,Goblins,Ice Spirit,Princess,Mighty Miner,Rocket,Inferno Tower,Goblin Barrel,The Log,Tower Princess,0,Skeleton Army,Miner,Goblin Barrel,Bomb Tower,The Log,Goblin Gang,Princess,Minion Horde,Tower Princess
