type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20230516T132337.000Z,#220L9GC2,1,#2JG8JVYJV,0,0,Royal Giant,Fisherman,Electro Spirit,Hunter,Royal Ghost,Earthquake,The Log,Goblins,Tower Princess,0,Knight,Princess,Lightning,Tornado,Ice Wizard,Goblins,Hog Rider,The Log,Tower Princess
pathOfLegend,20230517T120029.000Z,#222LJ8Y8,2,#2Y890PGRL,1,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess,0,Lava Hound,Fireball,Balloon,Guards,Baby Dragon,Arrows,Inferno Dragon,Miner,Tower Princess
pathOfLegend,20230517T112450.000Z,#PP0UG0CVC,1,#222LJ8Y8,0,0,Ice Golem,Wall Breakers,Spear Goblins,Bomb Tower,Miner,Bats,Poison,The Log,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess
pathOfLegend,20230517T112016.000Z,#222LJ8Y8,3,#2YL08J9RC,1,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess,0,Goblin Giant,Sparky,Dark Prince,Zap,Rage,Minions,Electro Wizard,Mini P.E.K.K.A,Tower Princess
pathOfLegend,20230517T111855.000Z,#29LUUPLYP,3,#222LJ8Y8,0,0,Poison,Giant Snowball,Knight,Archers,Rascals,Dark Prince,Graveyard,Bomb Tower,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess
pathOfLegend,20230517T111643.000Z,#YPGLL9JV,1,#222LJ8Y8,0,0,Arrows,Goblin Gang,Goblin Hut,Miner,Minion Horde,Mirror,Skeleton King,Spear Goblins,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess
pathOfLegend,20230517T111241.000Z,#922UPGUY,1,#222LJ8Y8,0,0,Royal Giant,Fireball,Monk,Phoenix,Dark Prince,The Log,Skeletons,Fisherman,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess
pathOfLegend,20230517T110714.000Z,#222LJ8Y8,1,#92J8989,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess,0,Goblins,Ice Spirit,Princess,Mighty Miner,Rocket,Inferno Tower,Goblin Barrel,The Log,Tower Princess
pathOfLegend,20230516T160526.000Z,#2C9QYVYPC,1,#222LJ8Y8,0,0,Royal Recruits,Arrows,Goblin Hut,Zappies,Balloon,Valkyrie,Freeze,Skeleton Dragons,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess
pathOfLegend,20230516T160111.000Z,#222LJ8Y8,1,#2Q0U92CUR,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess,0,Barbarian Barrel,Graveyard,Freeze,Phoenix,Zappies,Bomb Tower,Arrows,Knight,Tower Princess
pathOfLegend,20230516T152241.000Z,#222LJ8Y8,1,#2VG8GV9UV,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess,0,Bowler,Fireball,Goblin Barrel,The Log,Mirror,Minion Horde,Furnace,Rascals,Tower Princess
pathOfLegend,20230516T123632.000Z,#222LJ8Y8,1,#PQC89GV9C,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess,0,Valkyrie,Magic Archer,Wall Breakers,Tornado,Miner,The Log,Bomb Tower,Skeletons,Tower Princess
pathOfLegend,20230516T122947.000Z,#222LJ8Y8,1,#G8Q0LY2CV,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess,0,Battle Ram,Electro Wizard,Rage,Minions,P.E.K.K.A,Royal Ghost,Bandit,Poison,Tower Princess
pathOfLegend,20230516T122452.000Z,#222LJ8Y8,1,#20RY2RY2J,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,The Log,Phoenix,Arrows,Tower Princess,0,Balloon,Musketeer,Miner,Barbarian Barrel,Goblins,Ice Golem,Bomb Tower,Giant Snowball,Tower Princess
pathOfLegend,20230516T122119.000Z,#V0CUGR9,1,#222LJ8Y8,0,0,Dart Goblin,Goblin Gang,Wall Breakers,Fireball,Royal Recruits,Goblins,Mighty Miner,Skeleton Barrel,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess
pathOfLegend,20230516T121550.000Z,#222LJ8Y8,1,#2QRJU99QQ,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess,0,Hog Rider,Earthquake,Musketeer,The Log,Mortar,Guards,Mighty Miner,Ice Spirit,Tower Princess
pathOfLegend,20230515T215906.000Z,#9YQC0RCQ,1,#222LJ8Y8,0,0,Rascals,Cannon Cart,Mirror,Goblin Barrel,Giant Snowball,Goblin Gang,Mortar,Goblin Hut,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess
pathOfLegend,20230515T215144.000Z,#222LJ8Y8,1,#22QUQG09C,0,0,Skeleton King,Phoenix,Tornado,Ice Wizard,Graveyard,Barbarian Barrel,Tombstone,Poison,Tower Princess,0,Goblin Hut,Goblin Gang,Minion Horde,Mirror,Skeleton King,Spear Goblins,Miner,Arrows,Tower Princess
pathOfLegend,20230515T214609.000Z,#222LJ8Y8,1,#P2QCL9J29,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess,0,Electro Giant,Goblins,Tornado,The Log,Phoenix,Golden Knight,Cannon,Lightning,Tower Princess
pathOfLegend,20230515T214022.000Z,#222LJ8Y8,1,#LRVURJYPR,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess,0,Knight,Rocket,Goblin Barrel,Goblin Gang,The Log,Inferno Tower,Princess,Electro Spirit,Tower Princess
pathOfLegend,20230515T213432.000Z,#222LJ8Y8,1,#C88VYCJC,0,0,Skeleton King,Phoenix,Tornado,Ice Wizard,Graveyard,Barbarian Barrel,Tombstone,Poison,Tower Princess,0,Zappies,Giant Skeleton,Royal Hogs,Fisherman,Mirror,Arrows,Mother Witch,Royal Ghost,Tower Princess
pathOfLegend,20230515T212905.000Z,#2VGRPUVQ,1,#222LJ8Y8,0,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess
pathOfLegend,20230515T212512.000Z,#222LJ8Y8,1,#9Q88QQ8QP,0,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess,0,Electro Giant,Earthquake,Tornado,Mirror,Phoenix,Sparky,Skeleton Army,Dark Prince,Tower Princess
pathOfLegend,20230515T211952.000Z,#8G0QQGGCV,1,#222LJ8Y8,0,0,Royal Hogs,Royal Delivery,Goblins,Earthquake,The Log,Cannon,Archer Queen,Fire Spirit,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Zap,Phoenix,Arrows,Tower Princess
pathOfLegend,20230515T165717.000Z,#90LUG9YUV,1,#222LJ8Y8,0,0,Goblin Giant,Sparky,Golden Knight,Mini P.E.K.K.A,Earthquake,Rage,Musketeer,Phoenix,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Poison,Phoenix,The Log,Tower Princess
pathOfLegend,20230515T165341.000Z,#28CC28V9Y,1,#222LJ8Y8,0,0,Giant,Minions,Rage,Skeleton Army,Mini P.E.K.K.A,Minion Horde,Arrows,Sparky,Tower Princess,0,Giant,Electro Wizard,Miner,Prince,Dark Prince,Poison,Phoenix,The Log,Tower Princess
pathOfLegend,20230517T065838.000Z,#222QJR0U,1,#P2928PY8U,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Knight,Fireball,X-Bow,Tesla,Skeletons,The Log,Archers,Ice Spirit,Tower Princess
pathOfLegend,20230517T065304.000Z,#222QJR0U,1,#JPCRVGLY,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Royal Hogs,Earthquake,Fire Spirit,Archer Queen,Royal Delivery,Cannon,Goblins,The Log,Tower Princess
pathOfLegend,20230517T064651.000Z,#222QJR0U,1,#8VR9QJJLJ,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Lava Hound,Balloon,Freeze,Arrows,Barbarians,Heal Spirit,Mega Minion,Skeleton Dragons,Tower Princess
pathOfLegend,20230517T064323.000Z,#222QJR0U,1,#UJYLRVGY,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Lava Hound,Arrows,Freeze,Balloon,Goblins,Barbarians,Inferno Dragon,Skeleton Dragons,Tower Princess
pathOfLegend,20230517T063850.000Z,#222QJR0U,3,#JRRJYUUJR,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Ice Wizard,Baby Dragon,Tombstone,Knight,Graveyard,Poison,Tornado,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T063528.000Z,#Q0892GRYY,1,#222QJR0U,0,0,Goblins,Balloon,Barbarian Barrel,Bats,Princess,Lumberjack,Ice Spirit,Giant Snowball,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T062920.000Z,#8UG0R0V8,1,#222QJR0U,0,0,Tornado,Poison,Barbarian Barrel,Ice Wizard,Tombstone,Baby Dragon,Graveyard,Skeleton King,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T062202.000Z,#8JRJ9V0,2,#222QJR0U,1,0,Giant,Sparky,Zappies,Rage,Minions,Mini P.E.K.K.A,Mighty Miner,Arrows,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T061753.000Z,#8VR9QJJLJ,1,#222QJR0U,0,0,Lava Hound,Balloon,Freeze,Arrows,Barbarians,Heal Spirit,Mega Minion,Skeleton Dragons,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T061421.000Z,#222QJR0U,3,#GPPYR9JYR,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Ram Rider,Monk,Lumberjack,Magic Archer,Inferno Dragon,Fireball,Goblins,Rage,Tower Princess
pathOfLegend,20230517T061142.000Z,#222QJR0U,3,#8C29Y02CU,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Valkyrie,The Log,Miner,Magic Archer,Royal Delivery,Wall Breakers,Bomb Tower,Tornado,Tower Princess
pathOfLegend,20230517T060838.000Z,#GVGGGPJP,1,#222QJR0U,0,0,Royal Giant,Royal Ghost,Earthquake,Goblins,Hunter,Fisherman,Electro Spirit,The Log,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T060352.000Z,#L9YJG8VVC,1,#222QJR0U,0,0,Prince,Goblin Barrel,Dart Goblin,The Log,Goblin Gang,Rascals,Fireball,Princess,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T055543.000Z,#222QJR0U,1,#8JRJ9V0,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Giant,Sparky,Zappies,Rage,Minions,Mini P.E.K.K.A,Mighty Miner,Arrows,Tower Princess
pathOfLegend,20230517T042143.000Z,#222QJR0U,1,#8J9LQVVYJ,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Knight,Tornado,Tower Princess
pathOfLegend,20230517T041509.000Z,#222QJR0U,1,#9CJ0J9YGC,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Ice Spirit,Giant Snowball,Barbarian Barrel,Goblins,Bats,Princess,Lumberjack,Balloon,Tower Princess
pathOfLegend,20230517T040850.000Z,#222QJR0U,3,#G90UU8GUU,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Electro Giant,Golden Knight,Phoenix,Lightning,Bomber,Barbarian Barrel,Cannon,Tornado,Tower Princess
pathOfLegend,20230517T040433.000Z,#222QJR0U,3,#UJYLRVGY,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Lava Hound,Arrows,Freeze,Balloon,Goblins,Barbarians,Inferno Dragon,Skeleton Dragons,Tower Princess
pathOfLegend,20230517T040144.000Z,#2VGG29RJ2,1,#222QJR0U,0,0,Royal Hogs,Earthquake,Fire Spirit,Archer Queen,Royal Delivery,Cannon,Goblins,The Log,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T035712.000Z,#Y08PLUJG8,1,#222QJR0U,0,0,Executioner,Miner,Balloon,Tornado,Skeletons,Zap,Valkyrie,Bomb Tower,Tower Princess,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20230517T035229.000Z,#222QJR0U,2,#9RYCQGVCJ,0,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,P.E.K.K.A,Ram Rider,Bandit,Lightning,Electro Wizard,Barbarian Barrel,Giant Snowball,Baby Dragon,Tower Princess
pathOfLegend,20230517T034809.000Z,#222QJR0U,2,#JYGG8UU9,1,0,Graveyard,Rascals,Phoenix,Goblin Hut,Skeleton King,Poison,Goblins,Barbarian Barrel,Tower Princess,0,Mega Knight,Dark Prince,Phoenix,Archer Queen,Zap,Fireball,Bandit,Ram Rider,Tower Princess
pathOfLegend,20230517T060703.000Z,#22L8UUV0Q,1,#2928R2RGL,0,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Valkyrie,Tornado,Tower Princess,0,P.E.K.K.A,Executioner,Dark Prince,Electro Spirit,Graveyard,Inferno Dragon,Freeze,Tornado,Tower Princess
pathOfLegend,20230516T102930.000Z,#22L8UUV0Q,1,#YJPPGL00,0,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess,0,Graveyard,Skeleton King,Phoenix,Poison,Goblins,Rascals,Goblin Hut,Barbarian Barrel,Tower Princess
pathOfLegend,20230515T182802.000Z,#22L8UUV0Q,1,#GQGVPL8Y,0,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess,0,Goblin Barrel,Goblins,Ice Spirit,Mighty Miner,Princess,Cannon,Lightning,The Log,Tower Princess
pathOfLegend,20230515T182247.000Z,#22L8UUV0Q,1,#RGQJG2PY,0,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess,0,Fireball,Inferno Dragon,Lumberjack,Magic Archer,Barbarian Barrel,Ram Rider,Monk,Skeletons,Tower Princess
pathOfLegend,20230515T181722.000Z,#8YRJULRCR,1,#22L8UUV0Q,0,0,Zap,Miner,Phoenix,Electro Wizard,Arrows,Giant,Prince,Dark Prince,Tower Princess,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess
pathOfLegend,20230515T180621.000Z,#22L8UUV0Q,1,#2JU9L20GJ,0,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess,0,Wall Breakers,Valkyrie,Magic Archer,Tornado,Miner,The Log,Spear Goblins,Bomb Tower,Tower Princess
pathOfLegend,20230515T180142.000Z,#LU082LY82,1,#22L8UUV0Q,0,0,Sparky,Goblin Giant,Hunter,Phoenix,Barbarian Barrel,Arrows,Lightning,Dark Prince,Tower Princess,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess
pathOfLegend,20230515T114439.000Z,#22L8UUV0Q,1,#PCJ29YJJ,0,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess,0,Giant,Zap,Mini P.E.K.K.A,Miner,Magic Archer,Skeletons,The Log,Bats,Tower Princess
pathOfLegend,20230515T113910.000Z,#22L8UUV0Q,1,#9CCY28Y82,0,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess,0,Royal Hogs,Royal Delivery,Goblins,Earthquake,The Log,Cannon,Archer Queen,Fire Spirit,Tower Princess
pathOfLegend,20230515T113332.000Z,#C2YLYY8VJ,1,#22L8UUV0Q,0,0,Mortar,Minion Horde,Guards,Spear Goblins,Fireball,Bats,Hog Rider,The Log,Tower Princess,0,Ice Spirit,Mighty Miner,Poison,Miner,Mortar,Goblins,The Log,Archers,Tower Princess
pathOfLegend,20230515T110937.000Z,#22L8UUV0Q,1,#YRV9PUGUR,0,0,Ice Spirit,Mighty Miner,Poison,Miner,Mortar,Goblins,The Log,Archers,Tower Princess,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Mighty Miner,Magic Archer,Tornado,Tower Princess
pathOfLegend,20230515T063024.000Z,#22L8UUV0Q,1,#LUJR90C2,0,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Valkyrie,Tornado,Tower Princess,0,The Log,Fireball,Royal Giant,Monk,Phoenix,Mother Witch,Goblins,Fisherman,Tower Princess
pathOfLegend,20230515T053120.000Z,#22L8UUV0Q,1,#292JLL8LU,0,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Valkyrie,Tornado,Tower Princess,0,The Log,Bats,Ice Golem,Hog Rider,Earthquake,Firecracker,Mini P.E.K.K.A,Skeletons,Tower Princess
pathOfLegend,20230515T052703.000Z,#22L8UUV0Q,1,#89VUYU282,0,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Valkyrie,Tornado,Tower Princess,0,Bats,Fireball,Goblin Gang,Dark Prince,Goblin Giant,Zap,Spear Goblins,Prince,Tower Princess
pathOfLegend,20230515T044831.000Z,#22L8UUV0Q,1,#RQLY9LJ8,0,0,Bomb Tower,Mighty Miner,Poison,Miner,Wall Breakers,Goblins,The Log,Musketeer,Tower Princess,0,The Log,Skeletons,Electro Spirit,Earthquake,Royal Giant,Royal Ghost,Fisherman,Phoenix,Tower Princess
pathOfLegend,20230516T212754.000Z,#22LC8JG02,2,#92U29RCJ,1,0,Skeleton King,Fireball,Cannon Cart,Skeleton Barrel,Mortar,Skeleton Army,Goblin Gang,Dart Goblin,Tower Princess,0,Golden Knight,Bomber,Tornado,Lightning,Dark Prince,Electro Giant,Mirror,Bandit,Tower Princess
pathOfLegend,20230516T203634.000Z,#22LC8JG02,1,#22Q8LLU8J,0,0,Skeleton King,Fireball,Cannon Cart,Skeleton Barrel,Mortar,Skeleton Army,Goblin Gang,Dart Goblin,Tower Princess,0,Bomb Tower,Fireball,Goblin Drill,Guards,Ice Spirit,Mighty Miner,Musketeer,The Log,Tower Princess
pathOfLegend,20230516T192901.000Z,#22LC8JG02,2,#LPRR9P,1,0,Skeleton King,Fireball,Cannon Cart,Skeleton Barrel,Mortar,Skeleton Army,Goblin Gang,Dart Goblin,Tower Princess,0,Hog Rider,The Log,Guards,Ice Spirit,Musketeer,Earthquake,Bomb Tower,Monk,Tower Princess
pathOfLegend,20230516T184251.000Z,#22LC8JG02,0,#2U9UPQL0C,0,0,Skeleton King,Fireball,Cannon Cart,Skeleton Barrel,Mortar,Skeleton Army,Goblin Gang,Dart Goblin,Tower Princess,0,Goblin Barrel,Goblins,Ice Spirit,Mighty Miner,Princess,Lightning,Bomb Tower,The Log,Tower Princess
pathOfLegend,20230516T183026.000Z,#22LC8JG02,1,#ULJLULP9,0,0,Skeleton King,Fireball,Cannon Cart,Skeleton Barrel,Mortar,Skeleton Army,Goblin Gang,Dart Goblin,Tower Princess,0,Ice Golem,Ice Spirit,Hog Rider,Musketeer,Skeletons,Cannon,The Log,Fireball,Tower Princess
pathOfLegend,20230516T182446.000Z,#PPCJJV88Q,1,#22LC8JG02,0,0,Ram Rider,Monk,Lumberjack,Magic Archer,Inferno Dragon,Fireball,Goblins,Rage,Tower Princess,0,Skeleton King,Fireball,Cannon Cart,Skeleton Barrel,Mortar,Skeleton Army,Goblin Gang,Dart Goblin,Tower Princess
