type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240306T110443.000Z,#V9GJP2RC,1,#202GUYUP,0,2,Evol Valkyrie,Evol Ice Spirit,Hog Rider,Rocket,Tornado,The Log,Executioner,Goblins,Tower Princess,2,Evol Royal Giant,Evol Bomber,Phoenix,Electro Spirit,Fireball,Monk,The Log,Fisherman,Tower Princess
pathOfLegend,20240306T105936.000Z,#22VY0QY80,1,#202GUYUP,0,2,Evol Archers,Evol Skeletons,X-Bow,Tesla,Ice Spirit,Knight,The Log,Fireball,Tower Princess,2,Evol Royal Giant,Evol Bats,Archer Queen,Electro Spirit,Fireball,Royal Ghost,The Log,Fisherman,Tower Princess
pathOfLegend,20240306T095906.000Z,#202GUYUP,1,#28QCYLV2P,0,2,Evol Skeletons,Evol Firecracker,Hog Rider,Earthquake,Ice Spirit,Monk,Bomb Tower,The Log,Tower Princess,2,Evol Barbarians,Evol Skeletons,Elixir Golem,Night Witch,Skeleton King,Arrows,Rage,Elixir Collector,Tower Princess
pathOfLegend,20240305T221407.000Z,#2V08CPJJ9,1,#202GUYUP,0,2,Evol Bomber,Evol Skeletons,Royal Hogs,Earthquake,Archer Queen,Royal Delivery,Cannon,The Log,Tower Princess,2,Evol Skeletons,Evol Ice Spirit,Bomb Tower,Tornado,Poison,Goblin Drill,Phoenix,Golden Knight,Tower Princess
pathOfLegend,20240305T220837.000Z,#J89JRRU,1,#202GUYUP,0,2,Evol Wall Breakers,Evol Archers,Little Prince,Poison,Zap,Battle Ram,Bandit,Royal Ghost,Cannoneer,2,Evol Skeletons,Evol Ice Spirit,Bomb Tower,Tornado,Poison,Goblin Drill,Phoenix,Golden Knight,Tower Princess
pathOfLegend,20240305T220157.000Z,#RL2CGGL,1,#202GUYUP,0,2,Evol Bomber,Evol Bats,Little Prince,Arrows,Giant Snowball,Graveyard,Bowler,Giant,Cannoneer,2,Evol Skeletons,Evol Ice Spirit,Bomb Tower,Tornado,Poison,Goblin Drill,Phoenix,Golden Knight,Tower Princess
pathOfLegend,20240305T215749.000Z,#YGPCY9RQ,1,#202GUYUP,0,2,Evol Wall Breakers,Evol Tesla,Little Prince,Poison,Knight,Guards,Graveyard,Giant Snowball,Tower Princess,2,Evol Skeletons,Evol Ice Spirit,Bomb Tower,Tornado,Poison,Goblin Drill,Phoenix,Golden Knight,Tower Princess
pathOfLegend,20240305T214715.000Z,#8QUJ0V98G,1,#202GUYUP,0,2,Evol Skeletons,Evol Bomber,Bandit,Fireball,Goblin Drill,Fire Spirit,Inferno Tower,The Log,Tower Princess,2,Evol Skeletons,Evol Firecracker,Hog Rider,Earthquake,Ice Spirit,Monk,Bomb Tower,The Log,Tower Princess
pathOfLegend,20240305T214215.000Z,#PJJ8QV29V,3,#202GUYUP,0,2,Evol Wall Breakers,Evol Bats,Spear Goblins,Miner,The Log,Bomb Tower,Poison,Knight,Tower Princess,2,Evol Skeletons,Evol Firecracker,Hog Rider,Earthquake,Ice Spirit,Monk,Bomb Tower,The Log,Tower Princess
pathOfLegend,20240305T212139.000Z,#202GUYUP,1,#2GPPVJ9LU,0,2,Evol Skeletons,Evol Firecracker,Hog Rider,Earthquake,Ice Spirit,Monk,Bomb Tower,The Log,Tower Princess,2,Evol Wall Breakers,Evol Bomber,Goblin Drill,Little Prince,Poison,Goblins,Royal Delivery,Bomb Tower,Cannoneer
pathOfLegend,20240305T191542.000Z,#202GUYUP,1,#22VY0QY80,0,2,Evol Skeletons,Evol Firecracker,Hog Rider,Earthquake,Ice Spirit,Monk,Bomb Tower,The Log,Tower Princess,2,Evol Archers,Evol Skeletons,X-Bow,Tesla,Ice Spirit,Knight,The Log,Fireball,Tower Princess
pathOfLegend,20240305T200240.000Z,#2092CR2RV,2,#PLQ0GPR,1,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Royal Giant,Evol Bomber,Electro Spirit,Phoenix,Royal Ghost,Fireball,Fisherman,The Log,Cannoneer
pathOfLegend,20240305T195818.000Z,#2092CR2RV,1,#2PRC8UQ8G,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Bats,Evol Wall Breakers,Goblin Gang,Little Prince,Arrows,Goblin Drill,Mega Knight,Bandit,Tower Princess
pathOfLegend,20240305T195501.000Z,#2092CR2RV,3,#R09228V,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Skeletons,Evol Valkyrie,Tesla,Ice Spirit,Rocket,Princess,The Log,Goblin Barrel,Cannoneer
pathOfLegend,20240305T195317.000Z,#RL2CGGL,1,#2092CR2RV,0,2,Evol Bomber,Evol Bats,Little Prince,Arrows,Giant Snowball,Graveyard,Bowler,Giant,Cannoneer,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess
pathOfLegend,20240305T194901.000Z,#2092CR2RV,1,#8LJJL0C28,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Mortar,Evol Knight,Skeletons,Electro Spirit,Musketeer,Rocket,Tornado,The Log,Tower Princess
pathOfLegend,20240305T194416.000Z,#2092CR2RV,3,#G2RGPC9J,1,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Skeletons,Evol Bats,Goblin Drill,Dark Prince,Cannon Cart,Mother Witch,Little Prince,Fireball,Tower Princess
pathOfLegend,20240305T194036.000Z,#2092CR2RV,3,#22LUPYCYC,1,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Royal Giant,Evol Bomber,Lightning,Fire Spirit,Hunter,Barbarian Barrel,Fisherman,Royal Ghost,Tower Princess
pathOfLegend,20240305T193730.000Z,#P2VRJVPGV,2,#2092CR2RV,1,2,Evol Barbarians,Evol Bats,Skeleton King,Balloon,Elixir Golem,Night Witch,Arrows,Rage,Tower Princess,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess
pathOfLegend,20240305T193355.000Z,#2092CR2RV,3,#PLQ0GPR,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Royal Giant,Evol Bomber,Electro Spirit,Phoenix,Royal Ghost,Fireball,Fisherman,The Log,Cannoneer
pathOfLegend,20240305T193134.000Z,#2092CR2RV,3,#V0G902V,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Wall Breakers,Evol Bomber,Goblin Drill,Bomb Tower,Poison,Royal Delivery,Little Prince,Goblins,Cannoneer
pathOfLegend,20240305T192958.000Z,#2092CR2RV,3,#PCPVUPLP,1,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Skeletons,Evol Bats,Elixir Golem,Elixir Collector,Rage,Arrows,Skeleton King,Night Witch,Tower Princess
pathOfLegend,20240305T192706.000Z,#2092CR2RV,2,#8RRG2CV,1,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Knight,Evol Firecracker,Ice Spirit,Earthquake,Skeletons,The Log,Hog Rider,Bomb Tower,Tower Princess
pathOfLegend,20240305T192245.000Z,#2092CR2RV,1,#2LL2R2JVG,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Bomber,Evol Wall Breakers,Goblin Drill,Skeleton King,Skeleton Army,Fireball,Inferno Tower,Dart Goblin,Tower Princess
pathOfLegend,20240305T191832.000Z,#2092CR2RV,1,#22Q8LLU8J,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Ice Spirit,Evol Valkyrie,Poison,The Log,Little Prince,Tesla,Miner,Skeletons,Cannoneer
pathOfLegend,20240305T191321.000Z,#C82YPLQCC,1,#2092CR2RV,0,2,Evol Archers,Evol Skeletons,The Log,Knight,Tesla,Fireball,X-Bow,Ice Spirit,Tower Princess,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess
pathOfLegend,20240305T191009.000Z,#2092CR2RV,1,#CLVCUJPYY,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Bomber,Evol Valkyrie,Minions,Inferno Dragon,Arrows,Giant Snowball,Balloon,Lava Hound,Tower Princess
pathOfLegend,20240305T190612.000Z,#V90Q98CL,1,#2092CR2RV,0,2,Evol Skeletons,Evol Tesla,Royal Hogs,The Log,Earthquake,Royal Delivery,Archer Queen,Fire Spirit,Tower Princess,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess
pathOfLegend,20240305T185329.000Z,#2092CR2RV,2,#228RP22R8,1,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Knight,Evol Wall Breakers,Magic Archer,The Log,Miner,Tornado,Bomb Tower,Spear Goblins,Tower Princess
pathOfLegend,20240305T184957.000Z,#2092CR2RV,3,#R0C8GY2U2,0,2,Evol Bomber,Evol Barbarians,Lava Hound,Balloon,Inferno Dragon,Minions,Arrows,Giant Snowball,Tower Princess,2,Evol Bats,Evol Skeletons,Inferno Dragon,Miner,Goblin Gang,Skeleton Barrel,Mega Knight,Zap,Tower Princess
pathOfLegend,20240305T184803.000Z,#PQ8Q8UYLR,1,#2092CR2RV,0,2,Evol Royal Recruits,Evol Firecracker,Ram Rider,Bandit,Mega Knight,Arrows,The Log,Electro Wizard,Tower Princess,2,Evol Bomber,Evol Skeletons,Lava Hound,Balloon,Inferno Dragon,Skeleton Dragons,Giant Snowball,Arrows,Tower Princess
pathOfLegend,20240305T184446.000Z,#2092CR2RV,3,#PJ2QUYYGU,1,2,Evol Bomber,Evol Skeletons,Lava Hound,Balloon,Inferno Dragon,Skeleton Dragons,Giant Snowball,Arrows,Tower Princess,2,Evol Archers,Evol Skeletons,Hog Rider,Prince,Inferno Dragon,Mega Knight,Freeze,Zap,Tower Princess
pathOfLegend,20240305T184229.000Z,#PY0YGJRUL,1,#2092CR2RV,0,2,Evol Skeletons,Evol Valkyrie,Inferno Tower,Fire Spirit,Electro Spirit,Rocket,Princess,Goblin Barrel,Tower Princess,2,Evol Bomber,Evol Skeletons,Lava Hound,Balloon,Inferno Dragon,Skeleton Dragons,Giant Snowball,Arrows,Tower Princess
pathOfLegend,20240306T021707.000Z,#209RRYLVR,1,#9V9Q9G8,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Archers,Evol Knight,Elite Barbarians,Three Musketeers,Elixir Collector,Heal Spirit,Monk,Rage,Cannoneer
pathOfLegend,20240306T021121.000Z,#209RRYLVR,1,#PQ8Q8UYLR,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Royal Recruits,Evol Firecracker,Ram Rider,Bandit,Mega Knight,Arrows,The Log,Electro Wizard,Tower Princess
pathOfLegend,20240306T020532.000Z,#209RRYLVR,1,#YUU8RCCRQ,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Wall Breakers,Evol Skeletons,Goblin Drill,Little Prince,Poison,The Log,Ice Spirit,Tesla,Cannoneer
pathOfLegend,20240306T020102.000Z,#R09228V,1,#209RRYLVR,0,2,Evol Archers,Evol Knight,Battle Ram,P.E.K.K.A,Magic Archer,Royal Ghost,Fireball,Zap,Tower Princess,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess
pathOfLegend,20240306T015650.000Z,#209RRYLVR,2,#8CLQL8LCP,1,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Skeletons,Evol Bats,Elixir Golem,Elixir Collector,Rage,Arrows,Skeleton King,Night Witch,Tower Princess
pathOfLegend,20240306T015259.000Z,#209RRYLVR,1,#RR9PJ2V0Y,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Knight,Evol Skeletons,Magic Archer,Tornado,Miner,The Log,Bomb Tower,Wall Breakers,Tower Princess
pathOfLegend,20240306T014843.000Z,#209RRYLVR,1,#YLPQU2VR,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Knight,Evol Tesla,Archer Queen,Electro Spirit,Fireball,The Log,Skeletons,X-Bow,Tower Princess
pathOfLegend,20240306T014343.000Z,#9LG8LGJL,1,#209RRYLVR,0,2,Evol Wall Breakers,Evol Bomber,Goblin Drill,Little Prince,Poison,Goblins,Royal Delivery,Bomb Tower,Cannoneer,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess
pathOfLegend,20240306T013949.000Z,#209RRYLVR,1,#P0URVGJC,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Bats,Evol Knight,Goblin Giant,Rage,Electro Wizard,Arrows,Dark Prince,Sparky,Tower Princess
pathOfLegend,20240306T013352.000Z,#209RRYLVR,1,#PQVLP028C,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,1,Evol Knight,Goblins,Executioner,Barbarian Barrel,Inferno Dragon,Tornado,Graveyard,Freeze,Tower Princess
pathOfLegend,20240306T013031.000Z,#CQJRJ0L0Q,1,#209RRYLVR,0,2,Evol Bomber,Evol Bats,Arrows,Graveyard,Dark Prince,Little Prince,Giant Snowball,Giant,Cannoneer,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess
pathOfLegend,20240306T012701.000Z,#209RRYLVR,1,#UPGCGQQL,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Royal Giant,Evol Knight,The Log,Fisherman,Fireball,Bowler,Electro Spirit,Phoenix,Tower Princess
pathOfLegend,20240306T012127.000Z,#209RRYLVR,1,#UJ0LJ8CLR,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Knight,Evol Skeletons,The Log,Hog Rider,Cannon,Electro Spirit,Fireball,Musketeer,Tower Princess
pathOfLegend,20240306T011658.000Z,#LC0P8PCR,3,#209RRYLVR,0,2,Evol Royal Giant,Evol Bomber,Electro Spirit,Phoenix,Fisherman,Fireball,Royal Ghost,Barbarian Barrel,Tower Princess,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess
pathOfLegend,20240306T011350.000Z,#GUJ2PLG89,3,#209RRYLVR,0,2,Evol Bomber,Evol Royal Recruits,Royal Giant,Skeleton Dragons,Mother Witch,Fisherman,Arrows,Rage,Tower Princess,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess
pathOfLegend,20240306T011103.000Z,#209RRYLVR,1,#PR0RPCU,0,2,Evol Bomber,Evol Firecracker,Goblins,Tesla,Mighty Miner,Tornado,Goblin Drill,Royal Delivery,Tower Princess,2,Evol Barbarians,Evol Bats,Arrows,Sparky,Dark Prince,Rage,Goblin Giant,Mini P.E.K.K.A,Tower Princess
pathOfLegend,20240306T010538.000Z,#QCPQVCP0,1,#209RRYLVR,0,2,Evol Skeletons,Evol Bomber,Little Prince,Tesla,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Knight,Evol Bomber,X-Bow,Skeletons,Tesla,The Log,Ice Spirit,Fireball,Tower Princess
pathOfLegend,20240306T010041.000Z,#PY0YGJRUL,1,#209RRYLVR,0,2,Evol Skeletons,Evol Valkyrie,Inferno Tower,Fire Spirit,Electro Spirit,Rocket,Princess,Goblin Barrel,Tower Princess,2,Evol Knight,Evol Bomber,X-Bow,Skeletons,Tesla,The Log,Ice Spirit,Fireball,Tower Princess
pathOfLegend,20240306T005511.000Z,#Y2G9C2QYY,3,#209RRYLVR,0,2,Evol Wall Breakers,Evol Bats,Lumberjack,Giant Snowball,Balloon,Ice Spirit,Little Prince,Barbarian Barrel,Tower Princess,2,Evol Knight,Evol Bomber,X-Bow,Skeletons,Tesla,The Log,Ice Spirit,Fireball,Tower Princess
pathOfLegend,20240306T005146.000Z,#209RRYLVR,1,#ULC28C0R8,0,2,Evol Knight,Evol Bomber,X-Bow,Skeletons,Tesla,The Log,Ice Spirit,Fireball,Tower Princess,2,Evol Wall Breakers,Evol Skeletons,Fire Spirit,Little Prince,Tesla,The Log,Miner,Poison,Cannoneer
pathOfLegend,20240306T004808.000Z,#209RRYLVR,1,#YGGVYLJQ,0,2,Evol Knight,Evol Bomber,X-Bow,Skeletons,Tesla,The Log,Ice Spirit,Fireball,Tower Princess,2,Evol Bomber,Evol Barbarians,Golem,Skeleton Dragons,Electro Dragon,Tornado,Battle Healer,Elixir Collector,Tower Princess
pathOfLegend,20240306T004455.000Z,#PQVLP028C,1,#209RRYLVR,0,1,Evol Knight,Goblins,Executioner,Barbarian Barrel,Inferno Dragon,Tornado,Graveyard,Freeze,Tower Princess,2,Evol Knight,Evol Bomber,X-Bow,Skeletons,Tesla,The Log,Ice Spirit,Fireball,Tower Princess
pathOfLegend,20240306T000020.000Z,#228RP22R8,1,#P9QURV29,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Skeletons,Evol Tesla,Earthquake,Ice Spirit,Royal Delivery,The Log,Little Prince,Royal Hogs,Tower Princess
pathOfLegend,20240305T235629.000Z,#228RP22R8,1,#8LC88VLG,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Firecracker,Evol Skeletons,Bomb Tower,Earthquake,Ice Spirit,Hog Rider,Mighty Miner,The Log,Cannoneer
pathOfLegend,20240305T235058.000Z,#228RP22R8,1,#YLPQU2VR,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Knight,Evol Skeletons,Little Prince,Electro Spirit,Fireball,The Log,Tesla,X-Bow,Tower Princess
pathOfLegend,20240305T234615.000Z,#228RP22R8,1,#J8R89YC8,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Tesla,Evol Firecracker,Hog Rider,Mighty Miner,The Log,Earthquake,Goblins,Ice Spirit,Tower Princess
pathOfLegend,20240305T234226.000Z,#228RP22R8,1,#C82YPLQCC,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Archers,Evol Skeletons,The Log,Knight,Tesla,Fireball,X-Bow,Ice Spirit,Tower Princess
pathOfLegend,20240305T233812.000Z,#228RP22R8,3,#PP8P92P9U,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Skeletons,Evol Wall Breakers,Bandit,Magic Archer,Goblin Drill,Bomb Tower,Royal Ghost,Arrows,Cannoneer
pathOfLegend,20240305T233541.000Z,#29UY9YC02,1,#228RP22R8,0,2,Evol Knight,Evol Skeletons,Goblin Barrel,Princess,The Log,Tesla,Rocket,Electro Spirit,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess
pathOfLegend,20240305T232934.000Z,#228RP22R8,3,#GQ2C28C,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Bomber,Evol Wall Breakers,Goblins,Little Prince,Royal Delivery,Goblin Drill,Poison,Bomb Tower,Cannoneer
pathOfLegend,20240305T232750.000Z,#9RGPC2GG,1,#228RP22R8,0,2,Evol Skeletons,Evol Bomber,Royal Delivery,Ice Spirit,Royal Hogs,Earthquake,Fire Spirit,Little Prince,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess
pathOfLegend,20240305T232407.000Z,#228RP22R8,1,#ULC28C0R8,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Wall Breakers,Evol Skeletons,Fire Spirit,Little Prince,Tesla,The Log,Miner,Poison,Cannoneer
pathOfLegend,20240305T231901.000Z,#P2VRJVPGV,3,#228RP22R8,1,2,Evol Barbarians,Evol Bats,Skeleton King,Balloon,Elixir Golem,Night Witch,Arrows,Rage,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess
pathOfLegend,20240305T212227.000Z,#228RP22R8,1,#PY0YGJRUL,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Skeletons,Evol Valkyrie,Inferno Tower,Fire Spirit,Electro Spirit,Rocket,Princess,Goblin Barrel,Tower Princess
pathOfLegend,20240305T211153.000Z,#228RP22R8,1,#8UGLPVYLV,0,2,Evol Skeletons,Evol Bomber,Little Prince,Cannon,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess,2,Evol Barbarians,Evol Bomber,Lumberjack,Skeleton Dragons,Golem,Electro Dragon,Tornado,Elixir Collector,Tower Princess
