type,battleTime,challengeId,arena_id,arena_name,gameMode_id,gameMode_name,challengeWinCountBefore,deckSelection,team_0_tag,team_0_name,team_0_startingTrophies,team_0_crowns,team_0_clan_tag,team_0_clan_name,team_0_clan_badgeId,team_0_cards_0_name,team_0_cards_0_level,team_0_cards_0_maxLevel,team_0_cards_1_name,team_0_cards_1_level,team_0_cards_1_maxLevel,team_0_cards_2_name,team_0_cards_2_level,team_0_cards_2_maxLevel,team_0_cards_3_name,team_0_cards_3_level,team_0_cards_3_maxLevel,team_0_cards_4_name,team_0_cards_4_level,team_0_cards_4_maxLevel,team_0_cards_5_name,team_0_cards_5_level,team_0_cards_5_maxLevel,team_0_cards_6_name,team_0_cards_6_level,team_0_cards_6_maxLevel,team_0_cards_7_name,team_0_cards_7_level,team_0_cards_7_maxLevel,team_1_tag,team_1_name,team_1_startingTrophies,team_1_crowns,team_1_clan_tag,team_1_clan_name,team_1_clan_badgeId,team_1_cards_0_name,team_1_cards_0_level,team_1_cards_0_maxLevel,team_1_cards_1_name,team_1_cards_1_level,team_1_cards_1_maxLevel,team_1_cards_2_name,team_1_cards_2_level,team_1_cards_2_maxLevel,team_1_cards_3_name,team_1_cards_3_level,team_1_cards_3_maxLevel,team_1_cards_4_name,team_1_cards_4_level,team_1_cards_4_maxLevel,team_1_cards_5_name,team_1_cards_5_level,team_1_cards_5_maxLevel,team_1_cards_6_name,team_1_cards_6_level,team_1_cards_6_maxLevel,team_1_cards_7_name,team_1_cards_7_level,team_1_cards_7_maxLevel,opponent_0_tag,opponent_0_name,opponent_0_startingTrophies,opponent_0_crowns,opponent_0_clan_tag,opponent_0_clan_name,opponent_0_clan_badgeId,opponent_0_cards_0_name,opponent_0_cards_0_level,opponent_0_cards_0_maxLevel,opponent_0_cards_1_name,opponent_0_cards_1_level,opponent_0_cards_1_maxLevel,opponent_0_cards_2_name,opponent_0_cards_2_level,opponent_0_cards_2_maxLevel,opponent_0_cards_3_name,opponent_0_cards_3_level,opponent_0_cards_3_maxLevel,opponent_0_cards_4_name,opponent_0_cards_4_level,opponent_0_cards_4_maxLevel,opponent_0_cards_5_name,opponent_0_cards_5_level,opponent_0_cards_5_maxLevel,opponent_0_cards_6_name,opponent_0_cards_6_level,opponent_0_cards_6_maxLevel,opponent_0_cards_7_name,opponent_0_cards_7_level,opponent_0_cards_7_maxLevel,opponent_1_tag,opponent_1_name,opponent_1_startingTrophies,opponent_1_crowns,opponent_1_clan_tag,opponent_1_clan_name,opponent_1_clan_badgeId,opponent_1_cards_0_name,opponent_1_cards_0_level,opponent_1_cards_0_maxLevel,opponent_1_cards_1_name,opponent_1_cards_1_level,opponent_1_cards_1_maxLevel,opponent_1_cards_2_name,opponent_1_cards_2_level,opponent_1_cards_2_maxLevel,opponent_1_cards_3_name,opponent_1_cards_3_level,opponent_1_cards_3_maxLevel,opponent_1_cards_4_name,opponent_1_cards_4_level,opponent_1_cards_4_maxLevel,opponent_1_cards_5_name,opponent_1_cards_5_level,opponent_1_cards_5_maxLevel,opponent_1_cards_6_name,opponent_1_cards_6_level,opponent_1_cards_6_maxLevel,opponent_1_cards_7_name,opponent_1_cards_7_level,opponent_1_cards_7_maxLevel
pathOfLegend,20230212T070628.000Z,,54000044,Legendary Arena,72000327,Ranked1v1_GoldRush,,collection,#2C8JPRQPC,SST RODAS ⚡,1812,0,#G22Q8V9C,new argentina™,16000138,Minions,14,14,Electro Wizard,6,6,Zap,14,14,Skeleton Army,9,9,Sparky,6,6,Giant,12,12,Arrows,14,14,Mini P.E.K.K.A,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#22QJUQG2U,Ul_¡seZ,1814,1,#PYLP2VCV,Latinos Crew ll,16000142,Goblin Barrel,9,9,Hog Rider,12,12,Skeleton Army,9,9,Electro Wizard,6,6,Inferno Tower,12,12,The Log,6,6,Fireball,12,12,Goblin Gang,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pathOfLegend,20230212T070304.000Z,,54000044,Legendary Arena,72000327,Ranked1v1_GoldRush,,collection,#2C8JPRQPC,SST RODAS ⚡,1843,0,#G22Q8V9C,new argentina™,16000138,Minions,14,14,Electro Wizard,6,6,Zap,14,14,Skeleton Army,9,9,Sparky,6,6,Giant,12,12,Arrows,14,14,Mini P.E.K.K.A,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#8J9UCJCQ,♣️♦️Pedal♥️♠️,1822,1,#QP0CUYGP,Life is Boring,16000053,Wall Breakers,9,9,Firecracker,14,14,Princess,6,6,Royal Ghost,6,6,Bandit,6,6,Royal Recruits,14,14,Elite Barbarians,14,14,Goblin Drill,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T040038.000Z,65000000,54000007,Arena 10,72000291,Challenge_AllCards_EventDeck,9,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,0,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#QVGG02Y8U,Little MARTH,6518,1,#Q2V8J880,G4,16000028,Fireball,9,12,Goblin Giant,6,9,Miner,3,6,Minions,11,14,Zap,11,14,Firecracker,11,14,Dark Prince,6,9,Prince,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T035725.000Z,65000000,54000001,Arena 1,72000291,Challenge_AllCards_EventDeck,8,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,1,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#JU990YGV,⭐LORD_MA3N⭐,7500,0,#L8P02JCG,Mula Gang,16000139,Electro Giant,6,9,Cannon,11,14,Phoenix,3,6,Golden Knight,1,4,Lightning,6,9,Tornado,6,9,Archers,11,14,Barbarian Barrel,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T035216.000Z,65000000,54000015,Arena 18,72000291,Challenge_AllCards_EventDeck,7,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,1,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#9C0G8P0JJ,UNKNOWN !!,7002,0,#GCVUGVC9,JAIPUR villa 2,16000098,Fisherman,3,6,Goblins,11,14,Lightning,6,9,Mother Witch,3,6,Phoenix,3,6,Royal Ghost,3,6,Royal Giant,11,14,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T034839.000Z,65000000,54000017,Arena 20,72000291,Challenge_AllCards_EventDeck,6,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,1,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#U0U88Q8CU,亏费小能手,4613,0,#UCJ82J,Man Utd,16000130,Goblins,11,14,Ice Spirit,11,14,The Log,3,6,Knight,11,14,Archers,11,14,Miner,3,6,Tesla,11,14,Poison,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T034426.000Z,65000000,54000016,Arena 19,72000291,Challenge_AllCards_EventDeck,6,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,0,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#9VPVU28YP,黒狗,7206,1,#Q8QV98JL,日本宝箱収穫会,16000104,Lava Hound,3,6,Barbarians,11,14,Miner,3,6,Phoenix,3,6,Flying Machine,9,12,Skeleton Dragons,11,14,Tombstone,9,12,Arrows,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T034107.000Z,65000000,54000003,Arena 3,72000291,Challenge_AllCards_EventDeck,5,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,2,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#RQ08YY00P,ramibb,6561,0,#LCYU8PCU,"""los tocoleles""",16000136,Hog Rider,9,12,Musketeer,9,12,Ice Golem,9,12,Fireball,9,12,Skeletons,11,14,Ice Spirit,11,14,The Log,3,6,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T033742.000Z,65000000,54000013,Arena 16,72000291,Challenge_AllCards_EventDeck,4,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,3,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#909GUCLJ,Mckenz,6500,0,#822C89V,murda,16000020,Giant,9,12,Zap,11,14,Guards,6,9,Poison,6,9,Miner,3,6,Phoenix,3,6,Archers,11,14,Sparky,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20230212T033428.000Z,65000000,54000012,Arena 15,72000291,Challenge_AllCards_EventDeck,4,eventDeck,#2C8JPRQPC,SST RODAS ⚡,7500,0,#G22Q8V9C,new argentina™,16000138,Miner,3,6,Monk,1,4,Phoenix,3,6,Poison,6,9,Archers,11,14,Goblins,11,14,Giant Snowball,11,14,Cannon,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#8QQV220UP,Aaron Tamayo,6761,1,#L8PPUU00,Maldito Duende,16000154,Miner,3,6,Knight,11,14,Wall Breakers,6,9,Spear Goblins,11,14,Magic Archer,3,6,The Log,3,6,Tornado,6,9,Bomb Tower,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
