type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240211T083502.000Z,#UPC2UQG0,1,#89YY9UYQL,0,2,Evol Skeletons,Evol Bats,Golem,Fireball,Arrows,Little Prince,Fisherman,Night Witch,Tower Princess,2,Evol Bomber,Evol Royal Recruits,Skeleton Barrel,Royal Ghost,Little Prince,Wall Breakers,Goblin Gang,Phoenix,Tower Princess
pathOfLegend,20240211T074015.000Z,#V08GGGGY2,2,#UPC2UQG0,1,2,Evol Knight,Evol Archers,Goblin Giant,Sparky,Mini P.E.K.K.A,Electro Wizard,Rage,Arrows,Tower Princess,2,Evol Skeletons,Evol Bats,Golem,Fireball,Arrows,Little Prince,Fisherman,Night Witch,Tower Princess
pathOfLegend,20240211T073549.000Z,#UPC2UQG0,3,#GLJURPRV,1,2,Evol Skeletons,Evol Bats,Golem,Fireball,Arrows,Little Prince,Fisherman,Night Witch,Tower Princess,2,Evol Barbarians,Evol Bomber,Freeze,Inferno Dragon,Arrows,Lava Hound,Skeleton Dragons,Balloon,Tower Princess
pathOfLegend,20240211T073252.000Z,#9RYCQGVCJ,1,#UPC2UQG0,0,2,Evol Skeletons,Evol Knight,Wall Breakers,Miner,Magic Archer,Bomb Tower,The Log,Tornado,Cannoneer,2,Evol Skeletons,Evol Bats,Golem,Fireball,Arrows,Little Prince,Fisherman,Night Witch,Tower Princess
pathOfLegend,20240211T072555.000Z,#UPC2UQG0,3,#UUJG2P8Q,1,2,Evol Skeletons,Evol Bats,Golem,Fireball,Arrows,Little Prince,Fisherman,Night Witch,Tower Princess,2,Evol Bomber,Evol Skeletons,Wall Breakers,Goblin Drill,Little Prince,Royal Ghost,Bandit,Poison,Cannoneer
pathOfLegend,20240211T072233.000Z,#8Q8YYPC8U,2,#UPC2UQG0,1,2,Evol Archers,Evol Royal Recruits,Minions,Fireball,Rage,Goblin Giant,Fisherman,Little Prince,Tower Princess,2,Evol Skeletons,Evol Bats,Golem,Fireball,Arrows,Little Prince,Fisherman,Night Witch,Tower Princess
pathOfLegend,20240212T033024.000Z,#UPYGPJYJR,1,#80RY002VR,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Knight,Evol Ice Spirit,Goblin Drill,Poison,The Log,Little Prince,Tornado,Cannon Cart,Tower Princess
pathOfLegend,20240212T032102.000Z,#UPYGPJYJR,1,#92GJ0L2VV,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Bomber,Evol Skeletons,Lava Hound,Balloon,Miner,Minion Horde,Minions,Arrows,Cannoneer
pathOfLegend,20240212T031712.000Z,#UPYGPJYJR,1,#YLLCPV920,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Bomber,Evol Knight,Ice Spirit,The Log,Inferno Tower,Miner,Poison,Royal Delivery,Tower Princess
pathOfLegend,20240211T232826.000Z,#UPYGPJYJR,1,#9RJY2UV9P,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Knight,Evol Firecracker,Fireball,Electro Spirit,The Log,Tesla,Archers,X-Bow,Tower Princess
pathOfLegend,20240211T232409.000Z,#UPYGPJYJR,1,#P08LQYVQC,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Knight,Evol Archers,Inferno Dragon,Tornado,Balloon,Bowler,Freeze,Barbarian Barrel,Tower Princess
pathOfLegend,20240211T232050.000Z,#UPYGPJYJR,1,#2LQCPQUPQ,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,1,Evol Royal Recruits,Skeleton Dragons,Little Prince,Wall Breakers,Goblins,Mother Witch,Fisherman,Arrows,Tower Princess
pathOfLegend,20240211T231230.000Z,#UPYGPJYJR,3,#C09LLP9C,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Firecracker,Evol Knight,Hog Rider,The Log,Skeletons,Tesla,Earthquake,Ice Spirit,Tower Princess
pathOfLegend,20240211T230946.000Z,#UPYGPJYJR,1,#8UPJQPLRL,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Knight,Evol Skeletons,Little Prince,Electro Spirit,X-Bow,Tesla,Fireball,The Log,Tower Princess
pathOfLegend,20240211T230141.000Z,#UPYGPJYJR,1,#J9PRU0R,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Firecracker,Evol Barbarians,Zap,Fireball,Royal Giant,Rascals,Executioner,Tornado,Tower Princess
pathOfLegend,20240211T225727.000Z,#UPYGPJYJR,1,#28VU9UUQR,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Skeletons,Evol Firecracker,Hog Rider,Bomb Tower,Mighty Miner,Ice Spirit,Earthquake,The Log,Tower Princess
pathOfLegend,20240211T225412.000Z,#UPYGPJYJR,1,#2Y9RCPLVR,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Royal Recruits,Evol Barbarians,Spear Goblins,Barbarian Barrel,Fisherman,Fireball,Little Prince,Arrows,Tower Princess
