type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20230510T044252.000Z,#200YCC8CG,1,#P0GR0Q8UP,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Lava Hound,Baby Dragon,Fireball,Skeleton Army,Lumberjack,Bats,Clone,Flying Machine,Tower Princess
pathOfLegend,20230510T043937.000Z,#2LYYGQ9JY,2,#200YCC8CG,1,0,Goblins,Graveyard,Phoenix,Skeleton King,Rascals,Barbarian Barrel,Poison,Goblin Hut,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T043541.000Z,#G9GLRGYJ,1,#200YCC8CG,0,0,Three Musketeers,Golden Knight,Goblin Hut,Barbarian Barrel,Ice Golem,Royal Hogs,Heal Spirit,Hunter,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T043022.000Z,#8Q2V2CGR,1,#200YCC8CG,0,0,Musketeer,Balloon,Ice Golem,Bats,Miner,Giant Snowball,Barbarian Barrel,Bomb Tower,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T042620.000Z,#200YCC8CG,1,#2GGPRGLV8,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Earthquake,Tornado,The Log,Executioner,Hog Rider,Valkyrie,Ice Spirit,Goblins,Tower Princess
pathOfLegend,20230510T042103.000Z,#R29RYPURG,1,#200YCC8CG,0,0,The Log,Miner,Goblins,Ice Spirit,Poison,Bomb Tower,Royal Delivery,Archer Queen,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T041635.000Z,#G9L9Y9L,1,#200YCC8CG,0,0,Ice Spirit,Skeletons,The Log,Ice Golem,Cannon,Fireball,Hog Rider,Musketeer,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T041129.000Z,#200YCC8CG,1,#2QCVV2JYR,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Goblin Drill,Zappies,Tornado,Barbarian Barrel,Royal Ghost,Golden Knight,Executioner,Cannon Cart,Tower Princess
pathOfLegend,20230510T040548.000Z,#Y9YLVPPQY,1,#200YCC8CG,0,0,The Log,Miner,Goblins,Ice Spirit,Poison,Cannon,Royal Delivery,Archer Queen,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T040102.000Z,#200YCC8CG,1,#2RGPQRVYG,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Wall Breakers,Musketeer,Bats,Bandit,Zap,Arrows,Mega Knight,Prince,Tower Princess
pathOfLegend,20230510T035553.000Z,#82Q282P88,1,#200YCC8CG,0,0,Hog Rider,Musketeer,Ice Golem,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T035028.000Z,#CJU2LPP0,1,#200YCC8CG,0,0,Bomb Tower,Minions,Wall Breakers,Spear Goblins,The Log,Mighty Miner,Fireball,Miner,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T034459.000Z,#290CLP9RY,1,#200YCC8CG,0,0,Sparky,Giant,Heal Spirit,Tornado,Electro Wizard,Mini P.E.K.K.A,The Log,Earthquake,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T033053.000Z,#200YCC8CG,1,#9R99LYU0U,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Wall Breakers,The Log,Bomb Tower,Miner,Spear Goblins,Magic Archer,Knight,Tornado,Tower Princess
pathOfLegend,20230510T032544.000Z,#200YCC8CG,1,#JQ0Y9LUR9,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Arrows,Royal Hogs,Barbarian Barrel,Flying Machine,Royal Recruits,Electro Spirit,Zappies,Goblin Cage,Tower Princess
pathOfLegend,20230510T032011.000Z,#9RL9YG2C,1,#200YCC8CG,0,0,Archer Queen,Mega Knight,Phoenix,Goblins,Royal Hogs,Fisherman,Poison,The Log,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T031520.000Z,#82Q282P88,1,#200YCC8CG,0,0,Hog Rider,Musketeer,Ice Golem,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T030954.000Z,#200YCC8CG,1,#PRR9UVGGG,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Fisherman,Fireball,Skeleton King,Tombstone,Mother Witch,Royal Giant,Zappies,The Log,Tower Princess
pathOfLegend,20230510T030633.000Z,#UU8U999Q,1,#200YCC8CG,0,0,Electro Giant,Golden Knight,Phoenix,Lightning,Cannon,Bomber,Barbarian Barrel,Tornado,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T030104.000Z,#G0CYJ00J,3,#200YCC8CG,0,0,Battle Ram,Bandit,Archer Queen,Barbarian Barrel,Royal Ghost,Elite Barbarians,Magic Archer,Heal Spirit,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230510T023055.000Z,#200YCC8CG,1,#R9QVVGR0U,0,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess,0,Goblin Drill,Musketeer,Mighty Miner,Bomb Tower,Guards,Ice Spirit,The Log,Fireball,Tower Princess
pathOfLegend,20230510T022538.000Z,#PCP9VUUYR,1,#200YCC8CG,0,0,Ice Spirit,Goblins,The Log,Princess,Mighty Miner,Rocket,Goblin Barrel,Cannon,Tower Princess,0,Ice Spirit,Goblins,Hog Rider,Valkyrie,Rocket,Tornado,Executioner,The Log,Tower Princess
pathOfLegend,20230509T171643.000Z,#9LGP88V92,3,#202LQL8L8,0,0,Hog Rider,Mighty Miner,Earthquake,The Log,Ice Spirit,Bomb Tower,Guards,Musketeer,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T171327.000Z,#2CLJJCGU9,1,#202LQL8L8,0,0,Arrows,Mega Knight,Wall Breakers,Prince,Electro Wizard,Bats,Miner,Bandit,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T170916.000Z,#9LVP2RCLL,1,#202LQL8L8,0,0,Miner,Mortar,Mighty Miner,Musketeer,Poison,Goblins,Ice Spirit,The Log,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T170359.000Z,#8888LULPP,1,#202LQL8L8,0,0,Arrows,Mother Witch,Miner,Minion Horde,Skeleton Barrel,Goblin Gang,Skeleton King,Goblin Hut,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T165812.000Z,#202LQL8L8,1,#J9QQ0CQC,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Goblin Giant,Mighty Miner,Rage,Arrows,Sparky,Mini P.E.K.K.A,Zappies,Minions,Tower Princess
pathOfLegend,20230509T165456.000Z,#202LQL8L8,1,#PYGVQGLLU,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Mega Knight,Wall Breakers,Zap,Archer Queen,Prince,Bandit,Miner,Bats,Tower Princess
pathOfLegend,20230509T165047.000Z,#V2029GUU2,3,#202LQL8L8,0,0,Fisherman,Royal Ghost,Giant Skeleton,Zappies,Mother Witch,Goblins,Royal Giant,Arrows,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T164817.000Z,#202LQL8L8,1,#C9PLG2YY9,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Royal Giant,Monk,Phoenix,Lightning,Hunter,Fisherman,Electro Spirit,The Log,Tower Princess
pathOfLegend,20230509T164217.000Z,#L82V9VVC,1,#202LQL8L8,0,0,Mother Witch,Rascals,Goblin Gang,Royal Giant,Phoenix,Skeleton King,Goblin Hut,Skeleton Army,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T163906.000Z,#2PLLPVURP,1,#202LQL8L8,0,0,Hog Rider,Musketeer,Fireball,Ice Golem,Cannon,The Log,Skeletons,Ice Spirit,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T163323.000Z,#202LQL8L8,1,#Y9J0YVUPP,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Princess,Hog Rider,Sparky,Freeze,Barbarians,Minions,Arrows,Mirror,Tower Princess
pathOfLegend,20230509T162748.000Z,#202LQL8L8,1,#YPU2LJ29,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Mega Knight,Bandit,Prince,Wall Breakers,Musketeer,Bats,Arrows,Zap,Tower Princess
pathOfLegend,20230509T161950.000Z,#202LQL8L8,1,#RU2CC2LG,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Lava Hound,Rascals,Fireball,Minions,Zap,Balloon,Tombstone,Phoenix,Tower Princess
pathOfLegend,20230509T161229.000Z,#202LQL8L8,1,#UJRR9RJUL,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Baby Dragon,Ice Wizard,Inferno Dragon,Bowler,Graveyard,Freeze,Tornado,Valkyrie,Tower Princess
pathOfLegend,20230509T160710.000Z,#80PJPGYG9,1,#202LQL8L8,0,0,Goblin Barrel,Knight,Tesla,Rocket,Electro Spirit,The Log,Princess,Goblin Gang,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T155843.000Z,#202LQL8L8,1,#8VR9QJJLJ,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Lava Hound,Balloon,Freeze,Arrows,Skeleton King,Skeleton Army,Inferno Dragon,Minions,Tower Princess
pathOfLegend,20230509T155526.000Z,#P2928PY8U,1,#202LQL8L8,0,0,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,The Log,Ice Spirit,Tower Princess,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess
pathOfLegend,20230509T154925.000Z,#202LQL8L8,3,#2QULVQPRG,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Phoenix,Guards,The Log,Spear Goblins,Poison,Cannon Cart,Mortar,Miner,Tower Princess
pathOfLegend,20230509T154616.000Z,#202LQL8L8,1,#L2PPYGGG,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Poison,P.E.K.K.A,Minions,Zap,Battle Ram,Bandit,Royal Ghost,Electro Wizard,Tower Princess
pathOfLegend,20230509T154223.000Z,#202LQL8L8,1,#8VURPQGY0,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,The Log,Skeletons,Ice Spirit,Royal Hogs,Earthquake,Cannon,Royal Delivery,Archer Queen,Tower Princess
pathOfLegend,20230509T153609.000Z,#202LQL8L8,1,#2YQJJG0VL,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Royal Giant,Phoenix,Fisherman,Fireball,The Log,Monk,Dark Prince,Goblins,Tower Princess
pathOfLegend,20230509T153247.000Z,#202LQL8L8,1,#2Y9P9JQCQ,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Zap,Balloon,Miner,Inferno Dragon,Fireball,Ice Golem,Goblin Cage,Phoenix,Tower Princess
pathOfLegend,20230509T152748.000Z,#202LQL8L8,3,#9G2P9PRLG,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Goblin Hut,Rascals,Goblins,Poison,Barbarian Barrel,Graveyard,Skeleton King,Phoenix,Tower Princess
pathOfLegend,20230509T152448.000Z,#202LQL8L8,3,#909JV00P,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Minion Horde,Goblin Gang,Mother Witch,Skeleton Barrel,Goblin Hut,Arrows,Miner,Skeleton King,Tower Princess
pathOfLegend,20230509T152218.000Z,#202LQL8L8,1,#2JC0JRL2,0,0,Bomber,Arrows,Ice Golem,Inferno Dragon,Tesla,Valkyrie,Hog Rider,Freeze,Tower Princess,0,Fire Spirit,Freeze,Balloon,Electro Dragon,Tornado,Barbarian Barrel,Monk,Phoenix,Tower Princess
pathOfLegend,20230510T024108.000Z,#208R8LYR2,1,#JG0PC9J9G,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Lava Hound,Miner,Arrows,Balloon,Barbarians,Zap,Skeleton Dragons,Inferno Dragon,Tower Princess
pathOfLegend,20230510T023712.000Z,#208R8LYR2,1,#2CLJJCGU9,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Hog Rider,Mortar,The Log,Musketeer,Guards,Mighty Miner,Ice Spirit,Earthquake,Tower Princess
pathOfLegend,20230510T014018.000Z,#UR99PYYR,1,#208R8LYR2,0,0,Valkyrie,Graveyard,Baby Dragon,Ice Wizard,Tombstone,Poison,Tornado,Barbarian Barrel,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230510T013413.000Z,#2LQ2YP98,1,#208R8LYR2,0,0,Spear Goblins,Rascals,Mighty Miner,Goblin Barrel,Princess,The Log,Goblin Gang,Royal Ghost,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230510T004114.000Z,#208R8LYR2,1,#UG0J8RGU9,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,The Log,Royal Hogs,Fire Spirit,Goblins,Earthquake,Cannon,Royal Delivery,Archer Queen,Tower Princess
pathOfLegend,20230510T002955.000Z,#208R8LYR2,1,#C9PLG2YY9,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Electro Giant,Lightning,Cannon,Bomber,Golden Knight,Tornado,Phoenix,Barbarian Barrel,Tower Princess
pathOfLegend,20230510T002509.000Z,#90PCVGQCV,1,#208R8LYR2,0,0,Bowler,Tornado,Lightning,Baby Dragon,Goblin Cage,Electro Giant,Mega Minion,Barbarian Barrel,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230510T001830.000Z,#CV8LQLRY,1,#208R8LYR2,0,0,Mighty Miner,The Log,Ice Spirit,Goblins,Hog Rider,Bomb Tower,Earthquake,Musketeer,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230510T001234.000Z,#GJ8Y2CYC,1,#208R8LYR2,0,0,Miner,Fireball,Minion Horde,Spear Goblins,Goblin Gang,Cannon Cart,Mortar,The Log,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230510T000649.000Z,#8002JGLYC,1,#208R8LYR2,0,0,Ice Spirit,Miner,Dark Prince,Poison,Goblins,Inferno Tower,The Log,Royal Delivery,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230509T193909.000Z,#22Q8LLU8J,1,#208R8LYR2,0,0,Ice Spirit,Miner,Dark Prince,Poison,Goblins,Inferno Tower,The Log,Royal Delivery,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230509T193238.000Z,#208R8LYR2,1,#2JU9L20GJ,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Wall Breakers,Valkyrie,Magic Archer,Tornado,Miner,The Log,Spear Goblins,Bomb Tower,Tower Princess
pathOfLegend,20230509T191823.000Z,#208R8LYR2,1,#C2YLYY8VJ,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Mortar,Minion Horde,Guards,Spear Goblins,Fireball,Bats,Hog Rider,The Log,Tower Princess
pathOfLegend,20230509T191428.000Z,#8922R9QQ0,1,#208R8LYR2,0,0,Ice Wizard,Phoenix,Skeleton King,Graveyard,Poison,Tombstone,Tornado,Barbarian Barrel,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230509T190441.000Z,#208R8LYR2,3,#29YQ8CP8V,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Heal Spirit,Ice Golem,Barbarian Barrel,Three Musketeers,Hunter,Royal Ghost,Royal Hogs,Bandit,Tower Princess
pathOfLegend,20230509T190050.000Z,#208R8LYR2,1,#8L0UJ9LYJ,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Three Musketeers,Elite Barbarians,Royal Ghost,Bandit,Golden Knight,Heal Spirit,Elixir Collector,Rage,Tower Princess
pathOfLegend,20230509T185707.000Z,#9LVP2RCLL,3,#208R8LYR2,0,0,Miner,Mortar,Mighty Miner,Musketeer,Poison,Goblins,Ice Spirit,The Log,Tower Princess,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess
pathOfLegend,20230509T185149.000Z,#208R8LYR2,1,#RPPPJGC2,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Arrows,Minion Horde,Flying Machine,Mortar,Skeleton King,Miner,Skeleton Army,Archers,Tower Princess
pathOfLegend,20230509T184521.000Z,#208R8LYR2,1,#9L2899GRU,0,0,Mega Knight,Barbarian Barrel,Goblin Gang,Minions,Lightning,Archer Queen,Goblin Hut,Furnace,Tower Princess,0,Skeleton King,Ice Wizard,Baby Dragon,Tornado,Poison,Graveyard,Tombstone,Barbarian Barrel,Tower Princess
