type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240215T120812.000Z,#20C99CPCP,1,#UGRRG0PR0,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Royal Giant,Evol Bomber,Electro Spirit,Phoenix,Fisherman,Fireball,Goblins,Barbarian Barrel,Tower Princess
pathOfLegend,20240215T120453.000Z,#UPYURPCJU,2,#20C99CPCP,1,2,Evol Bats,Evol Skeletons,Elixir Golem,Night Witch,Skeleton King,Elixir Collector,Arrows,Rage,Tower Princess,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess
pathOfLegend,20240215T120142.000Z,#8P0URCRV,1,#20C99CPCP,0,2,Evol Knight,Evol Archers,Giant,Minion Horde,Mini P.E.K.K.A,Arrows,Zap,Sparky,Tower Princess,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess
pathOfLegend,20240215T113725.000Z,#20C99CPCP,1,#PVLJQ22Q0,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Bats,Evol Bomber,Miner,Skeleton Barrel,Goblin Gang,Inferno Dragon,Zap,Mega Knight,Tower Princess
pathOfLegend,20240215T104110.000Z,#20C99CPCP,1,#CCL8PYVG,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Barbarians,Evol Bats,Bomber,Fireball,Giant,Minion Horde,Sparky,Zap,Tower Princess
pathOfLegend,20240215T103426.000Z,#20C99CPCP,1,#JCUUQ00U,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Skeletons,Evol Knight,Tesla,Archer Queen,The Log,Rocket,Tornado,X-Bow,Tower Princess
pathOfLegend,20240215T102701.000Z,#JVGV08GUQ,1,#20C99CPCP,0,2,Evol Wall Breakers,Evol Knight,Spear Goblins,Bomb Tower,Miner,Magic Archer,Tornado,The Log,Tower Princess,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess
pathOfLegend,20240215T102143.000Z,#9JY2RRQL,1,#20C99CPCP,0,2,Evol Bomber,Evol Knight,Goblins,Executioner,Goblin Drill,Cannon,Poison,Tornado,Cannoneer,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess
pathOfLegend,20240215T101555.000Z,#Q889V89QV,1,#20C99CPCP,0,2,Evol Wall Breakers,Evol Knight,Miner,Skeletons,Tesla,The Log,Poison,Little Prince,Tower Princess,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess
pathOfLegend,20240215T100816.000Z,#20C99CPCP,1,#R0QULJLVR,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Knight,Evol Skeletons,The Log,Rocket,Princess,Tesla,Goblin Barrel,Electro Spirit,Tower Princess
pathOfLegend,20240215T100157.000Z,#20C99CPCP,1,#YCUGYQ,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Bats,Evol Skeletons,Three Musketeers,Monk,Elite Barbarians,Heal Spirit,Rage,Elixir Collector,Tower Princess
pathOfLegend,20240215T092426.000Z,#20C99CPCP,1,#2PGJVUJ9Y,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Skeletons,Evol Knight,Bomb Tower,The Log,Poison,Wall Breakers,Firecracker,Miner,Tower Princess
pathOfLegend,20240215T091956.000Z,#P89GLC2LC,1,#20C99CPCP,0,2,Evol Knight,Evol Ice Spirit,Princess,The Log,Rocket,Tesla,Goblin Gang,Goblin Barrel,Tower Princess,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess
pathOfLegend,20240215T091420.000Z,#9QP22QULV,1,#20C99CPCP,0,2,Evol Archers,Evol Barbarians,Bowler,Arrows,Zap,Graveyard,Giant,Bats,Tower Princess,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess
pathOfLegend,20240215T090904.000Z,#20C99CPCP,1,#8802JYJ8,0,2,Evol Knight,Evol Firecracker,Ice Spirit,Bomb Tower,Goblins,Hog Rider,The Log,Fireball,Tower Princess,2,Evol Barbarians,Evol Bomber,Little Prince,Electro Dragon,Battle Healer,Golem,Elixir Collector,Tornado,Tower Princess
pathOfLegend,20240215T175746.000Z,#8CCU9RL22,1,#20G2PCYPR,0,2,Evol Archers,Evol Knight,Graveyard,Arrows,Bowler,Giant Snowball,Giant,Minions,Tower Princess,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess
pathOfLegend,20240215T174435.000Z,#20G2PCYPR,3,#VQ8J02UQ,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,The Log,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Tower Princess
pathOfLegend,20240215T170720.000Z,#20G2PCYPR,2,#PP8P92P9U,1,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Wall Breakers,Evol Bomber,Royal Delivery,Goblin Drill,Poison,Bomb Tower,Goblins,Little Prince,Cannoneer
pathOfLegend,20240215T165929.000Z,#20G2PCYPR,1,#QLRRCCPL9,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Mortar,Evol Royal Recruits,Phoenix,Arrows,Mother Witch,Fisherman,Fireball,Barbarian Barrel,Tower Princess
pathOfLegend,20240215T165519.000Z,#20G2PCYPR,3,#22UR9R8GU,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Knight,Evol Firecracker,Earthquake,Hog Rider,Tesla,The Log,Ice Spirit,Skeletons,Tower Princess
pathOfLegend,20240215T165245.000Z,#20G2PCYPR,2,#CVVCU2JJ8,1,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,1,Evol Skeletons,Barbarian Barrel,Balloon,Bomb Tower,Giant Snowball,Ice Golem,Musketeer,Miner,Tower Princess
pathOfLegend,20240215T164728.000Z,#20G2PCYPR,1,#YRU2Q9U0C,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Bats,Evol Bomber,Giant Skeleton,Royal Giant,Goblin Barrel,Little Prince,Guards,Arrows,Tower Princess
pathOfLegend,20240215T164122.000Z,#20G2PCYPR,3,#22YUVLVVC,1,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Skeletons,Evol Knight,Musketeer,Balloon,Inferno Dragon,Bowler,Tornado,Freeze,Tower Princess
pathOfLegend,20240215T132408.000Z,#20G2PCYPR,1,#8P0UCGG2L,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Bats,Evol Knight,Sparky,Mini P.E.K.K.A,Arrows,Little Prince,Goblin Giant,Rage,Tower Princess
pathOfLegend,20240214T212138.000Z,#GV28ULVJ2,1,#20G2PCYPR,0,2,Evol Firecracker,Evol Knight,Hog Rider,Earthquake,The Log,Tesla,Skeletons,Ice Spirit,Tower Princess,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess
pathOfLegend,20240214T211807.000Z,#20G2PCYPR,2,#PGQJU28C8,1,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Royal Giant,Evol Archers,Archer Queen,Fisherman,Royal Ghost,Fireball,Electro Spirit,Rage,Tower Princess
pathOfLegend,20240214T211233.000Z,#20G2PCYPR,3,#GYJJ8R0UU,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Royal Giant,Evol Archers,Fireball,Goblins,The Log,Hunter,Fisherman,Bowler,Tower Princess
pathOfLegend,20240214T210900.000Z,#20G2PCYPR,3,#29PPC0Q90,1,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Barbarians,Evol Bats,Arrows,Fireball,Lava Hound,Inferno Dragon,Balloon,Guards,Tower Princess
pathOfLegend,20240214T210549.000Z,#9ULUVPU98,1,#20G2PCYPR,0,2,Evol Knight,Evol Archers,Graveyard,Poison,Baby Dragon,Tornado,Barbarian Barrel,Tombstone,Tower Princess,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess
pathOfLegend,20240214T210104.000Z,#9CQ89U2R0,3,#20G2PCYPR,1,2,Evol Knight,Evol Bomber,Minions,Rage,Goblin Giant,Sparky,Arrows,Mini P.E.K.K.A,Tower Princess,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess
pathOfLegend,20240214T205255.000Z,#20G2PCYPR,3,#GV290QJ2J,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,1,Evol Knight,Baby Dragon,Balloon,Barbarian Barrel,Tornado,Inferno Dragon,Bowler,Freeze,Tower Princess
pathOfLegend,20240214T204825.000Z,#20G2PCYPR,3,#2JR02Q2Y,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Mortar,Evol Knight,Fireball,Bats,Goblins,The Log,Archer Queen,Miner,Tower Princess
pathOfLegend,20240214T203742.000Z,#20G2PCYPR,2,#L0C8Q0LG,1,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Wall Breakers,Evol Bomber,Bomb Tower,Royal Delivery,Giant Skeleton,Earthquake,Hog Rider,Archer Queen,Cannoneer
pathOfLegend,20240214T203314.000Z,#20G2PCYPR,3,#CCLUGP0Q,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,0,Lumberjack,Barbarian Barrel,Tornado,Freeze,Balloon,Inferno Dragon,Baby Dragon,Bowler,Tower Princess
pathOfLegend,20240214T191315.000Z,#20G2PCYPR,1,#P8L9RGUGV,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Skeletons,Evol Knight,The Log,Hog Rider,Cannon,Fireball,Ice Spirit,Musketeer,Tower Princess
pathOfLegend,20240214T191005.000Z,#C8PYRPVC,1,#20G2PCYPR,0,0,Night Witch,Giant,Inferno Dragon,Tombstone,Bowler,The Log,Zap,Arrows,Tower Princess,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess
pathOfLegend,20240214T185855.000Z,#LRVURJYPR,1,#20G2PCYPR,0,1,Evol Knight,Goblin Gang,Inferno Tower,The Log,Princess,Ice Spirit,Goblin Barrel,Rocket,Tower Princess,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess
pathOfLegend,20240214T185303.000Z,#20G2PCYPR,3,#2P09YC2QR,1,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Barbarians,Evol Archers,Witch,Giant,Skeleton Dragons,Balloon,Fireball,Rage,Tower Princess
pathOfLegend,20240214T184959.000Z,#20G2PCYPR,1,#YCYRGYRQR,0,2,Evol Bats,Evol Skeletons,Mega Knight,Wall Breakers,Little Prince,Bandit,Miner,Zap,Tower Princess,2,Evol Knight,Evol Archers,Lightning,Bowler,Electro Giant,Tornado,Mother Witch,Cannon,Tower Princess
pathOfLegend,20240215T132016.000Z,#20JCGVP2C,1,#YGPCY9RQ,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Knight,Evol Barbarians,Little Prince,Minions,Freeze,Barbarian Barrel,Arrows,Graveyard,Tower Princess
pathOfLegend,20240215T131550.000Z,#20JCGVP2C,1,#8QRUPCLC,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Royal Recruits,Evol Knight,Firecracker,Arrows,Wall Breakers,Mighty Miner,Goblin Gang,Skeleton Barrel,Tower Princess
pathOfLegend,20240215T130040.000Z,#20JCGVP2C,3,#2U0LLGPUJ,1,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Knight,Evol Bomber,Minions,Giant Snowball,Arrows,Inferno Dragon,Lava Hound,Balloon,Tower Princess
pathOfLegend,20240215T124253.000Z,#20JCGVP2C,1,#2YQP8LR89,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,0,Giant,Graveyard,Inferno Dragon,Bowler,Night Witch,Fireball,Arrows,Skeleton Army,Tower Princess
pathOfLegend,20240215T110033.000Z,#20JCGVP2C,1,#GPQPVY8,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Bomber,Evol Wall Breakers,Goblins,Little Prince,Royal Delivery,Goblin Drill,Poison,Bomb Tower,Cannoneer
pathOfLegend,20240214T132702.000Z,#20JCGVP2C,2,#29RL99UC0,1,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Skeletons,Evol Bomber,Tornado,Mirror,Elixir Golem,Battle Healer,Electro Dragon,Arrows,Tower Princess
pathOfLegend,20240214T125536.000Z,#20JCGVP2C,1,#989L8GV,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Knight,Evol Mortar,Ice Spirit,Miner,Poison,The Log,Minions,Little Prince,Tower Princess
pathOfLegend,20240214T123656.000Z,#20JCGVP2C,2,#288CU02QQ,1,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Barbarians,Evol Royal Recruits,Arrows,Night Witch,Electro Dragon,Graveyard,Fireball,Elixir Golem,Tower Princess
pathOfLegend,20240214T123345.000Z,#20JCGVP2C,2,#Y8R920PU,1,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,1,Evol Barbarians,Tornado,Mega Minion,Balloon,Arrows,Skeleton Dragons,Miner,Lava Hound,Tower Princess
pathOfLegend,20240214T123032.000Z,#CY888Y8V,1,#20JCGVP2C,0,2,Evol Mortar,Evol Firecracker,Arrows,Cannon Cart,Goblin Gang,Skeleton King,Minions,Skeleton Barrel,Tower Princess,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess
pathOfLegend,20240214T122623.000Z,#20JCGVP2C,1,#YJUR8GG0,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Barbarians,Evol Bats,Golem,Night Witch,Lightning,Arrows,Goblin Gang,Skeleton King,Tower Princess
pathOfLegend,20240214T122301.000Z,#92V0J0Y,3,#20JCGVP2C,0,2,Evol Barbarians,Evol Bats,Dark Prince,Sparky,Fireball,Rage,Goblin Giant,Mother Witch,Tower Princess,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess
pathOfLegend,20240214T115247.000Z,#20JCGVP2C,1,#Y89Y92JGG,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Royal Recruits,Evol Bomber,Zappies,Arrows,Royal Hogs,Flying Machine,Fisherman,Fireball,Tower Princess
pathOfLegend,20240214T112939.000Z,#20JCGVP2C,1,#CL0V9VYQQ,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Knight,Evol Skeletons,Graveyard,Tornado,Poison,Barbarian Barrel,Bomb Tower,Executioner,Tower Princess
pathOfLegend,20240214T112423.000Z,#82RCV8L0,1,#20JCGVP2C,0,2,Evol Bomber,Evol Skeletons,Goblin Drill,Valkyrie,Fire Spirit,Wall Breakers,Tesla,Fireball,Tower Princess,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess
pathOfLegend,20240214T112102.000Z,#20JCGVP2C,1,#29YUPU299,0,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Archers,Evol Bats,Dark Prince,Arrows,Graveyard,Giant Snowball,Giant,Bowler,Tower Princess
pathOfLegend,20240214T111657.000Z,#20JCGVP2C,2,#82LVC89YV,1,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Royal Giant,Evol Skeletons,Phoenix,Royal Ghost,Fisherman,Electro Spirit,Fireball,The Log,Tower Princess
pathOfLegend,20240214T111158.000Z,#20JCGVP2C,3,#YVP2GCP98,1,2,Evol Firecracker,Evol Wall Breakers,Royal Ghost,Bandit,Goblin Gang,Goblin Drill,Cannon,The Log,Tower Princess,1,Evol Barbarians,Sparky,Giant,Mini P.E.K.K.A,Arrows,Fireball,Minion Horde,Minions,Tower Princess
pathOfLegend,20240213T131627.000Z,#20JCGVP2C,1,#QYJPUL29,0,1,Evol Firecracker,Goblin Gang,Royal Ghost,Bandit,Wall Breakers,Goblin Drill,Cannon,The Log,Tower Princess,2,Evol Firecracker,Evol Skeletons,Hog Rider,Ice Spirit,Mighty Miner,Bomb Tower,The Log,Earthquake,Tower Princess
pathOfLegend,20240215T143006.000Z,#20P2J8C,1,#2CVPYP892,0,2,Evol Skeletons,Evol Bomber,Little Prince,The Log,Royal Hogs,Earthquake,Ice Spirit,Royal Delivery,Cannoneer,2,Evol Knight,Evol Bats,Little Prince,Lightning,Ram Rider,Mother Witch,Arrows,P.E.K.K.A,Cannoneer
pathOfLegend,20240214T193222.000Z,#20P2J8C,1,#290VRQCYC,0,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Ice Spirit,The Log,Cannoneer,2,Evol Royal Giant,Evol Skeletons,Phoenix,Bowler,Fisherman,Fireball,Electro Spirit,Rage,Tower Princess
pathOfLegend,20240214T192700.000Z,#YRJU90CJ,1,#20P2J8C,0,2,Evol Mortar,Evol Knight,Skeleton Barrel,Spear Goblins,The Log,Goblin Gang,Little Prince,Fireball,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Ice Spirit,The Log,Cannoneer
pathOfLegend,20240214T192239.000Z,#20P2J8C,1,#2QPURV8UQ,0,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Ice Spirit,The Log,Cannoneer,2,Evol Royal Recruits,Evol Royal Giant,Mother Witch,Arrows,Fisherman,Skeleton Dragons,Rage,Bowler,Cannoneer
pathOfLegend,20240214T191927.000Z,#8UY9VLJLU,1,#20P2J8C,0,2,Evol Bomber,Evol Wall Breakers,Mighty Miner,Skeletons,Fireball,Goblin Drill,Tornado,Tesla,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Ice Spirit,The Log,Cannoneer
pathOfLegend,20240214T191505.000Z,#R2RR9J08,1,#20P2J8C,0,2,Evol Bats,Evol Wall Breakers,Miner,The Log,Little Prince,Bomb Tower,Poison,Goblins,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Ice Spirit,The Log,Cannoneer
pathOfLegend,20240214T191119.000Z,#20P2J8C,1,#22Q8LLU8J,0,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Ice Spirit,The Log,Cannoneer,2,Evol Bomber,Evol Skeletons,Fisherman,Goblin Giant,Minions,Little Prince,Lightning,Arrows,Cannoneer
pathOfLegend,20240214T190549.000Z,#20P2J8C,1,#2PJQ0U9U,0,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Ice Spirit,The Log,Cannoneer,2,Evol Wall Breakers,Evol Bomber,Royal Delivery,Goblin Drill,Poison,Bomb Tower,Goblins,Little Prince,Cannoneer
pathOfLegend,20240214T190135.000Z,#GJ8Y2CYC,1,#20P2J8C,0,2,Evol Mortar,Evol Archers,The Log,Fireball,Cannon Cart,Miner,Minion Horde,Goblin Gang,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Cannon,The Log,Cannoneer
pathOfLegend,20240214T185448.000Z,#20P2J8C,1,#2YUYPRUL,0,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Cannon,The Log,Cannoneer,2,Evol Barbarians,Evol Bomber,Bowler,Inferno Dragon,Tornado,Electro Giant,Mother Witch,Fireball,Tower Princess
pathOfLegend,20240214T184938.000Z,#JQJGRJ,1,#20P2J8C,0,2,Evol Royal Recruits,Evol Wall Breakers,Arrows,Ice Spirit,Little Prince,Mother Witch,Miner,Mortar,Tower Princess,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Cannon,The Log,Cannoneer
pathOfLegend,20240214T073527.000Z,#20P2J8C,1,#UPYJ0LJG,0,2,Evol Skeletons,Evol Bomber,Little Prince,Royal Delivery,Royal Hogs,Earthquake,Cannon,The Log,Cannoneer,2,Evol Knight,Evol Barbarians,Fisherman,Arrows,Inferno Dragon,Graveyard,Little Prince,Giant Snowball,Tower Princess
